1.000000000000000000e+02 1.800000000000000044e+00 6.933099999999999596e+00
1.000000000000000000e+02 2.000000000000000000e+00 6.858600000000000030e+00
1.000000000000000000e+02 2.200000000000000178e+00 6.730100000000000193e+00
1.000000000000000000e+02 2.400000000000000355e+00 6.629900000000000126e+00
1.000000000000000000e+02 2.600000000000000089e+00 6.537600000000000300e+00
1.000000000000000000e+02 2.799999999999999822e+00 6.447700000000000209e+00
1.000000000000000000e+02 3.000000000000000000e+00 6.321299999999999919e+00
1.000000000000000000e+02 3.200000000000000178e+00 6.251500000000000057e+00
1.000000000000000000e+02 3.400000000000000355e+00 6.142500000000000071e+00
1.000000000000000000e+02 3.600000000000000089e+00 6.054999999999999716e+00
1.500000000000000000e+02 1.800000000000000044e+00 7.447899999999999743e+00
1.500000000000000000e+02 2.000000000000000000e+00 7.382100000000000328e+00
1.500000000000000000e+02 2.200000000000000178e+00 7.285099999999999909e+00
1.500000000000000000e+02 2.400000000000000355e+00 7.147999999999999687e+00
1.500000000000000000e+02 2.600000000000000089e+00 7.077499999999999680e+00
1.500000000000000000e+02 2.799999999999999822e+00 6.942899999999999849e+00
1.500000000000000000e+02 3.000000000000000000e+00 6.867700000000000138e+00
1.500000000000000000e+02 3.200000000000000178e+00 6.779899999999999594e+00
1.500000000000000000e+02 3.400000000000000355e+00 6.660499999999999865e+00
1.500000000000000000e+02 3.600000000000000089e+00 6.860899999999999999e+00
2.000000000000000000e+02 1.800000000000000044e+00 7.920499999999999652e+00
2.000000000000000000e+02 2.000000000000000000e+00 7.810200000000000031e+00
2.000000000000000000e+02 2.200000000000000178e+00 7.737800000000000011e+00
2.000000000000000000e+02 2.400000000000000355e+00 7.610599999999999810e+00
2.000000000000000000e+02 2.600000000000000089e+00 7.498700000000000365e+00
2.000000000000000000e+02 2.799999999999999822e+00 7.433699999999999974e+00
2.000000000000000000e+02 3.000000000000000000e+00 7.304299999999999571e+00
2.000000000000000000e+02 3.200000000000000178e+00 7.175500000000000433e+00
2.000000000000000000e+02 3.400000000000000355e+00 7.064199999999999591e+00
2.000000000000000000e+02 3.600000000000000089e+00 6.961100000000000065e+00
2.500000000000000000e+02 1.800000000000000044e+00 8.417500000000000426e+00
2.500000000000000000e+02 2.000000000000000000e+00 8.298199999999999577e+00
2.500000000000000000e+02 2.200000000000000178e+00 8.147800000000000153e+00
2.500000000000000000e+02 2.400000000000000355e+00 8.029899999999999594e+00
