1.000000000000000000e+02 1.800000000000000044e+00 6.868900000000000006e+00 1.217347881540685876e+02
1.000000000000000000e+02 2.000000000000000000e+00 6.763600000000000279e+00 1.214897671769170643e+02
1.000000000000000000e+02 2.200000000000000178e+00 6.636599999999999611e+00 1.216364368058896389e+02
1.000000000000000000e+02 2.400000000000000355e+00 6.606799999999999784e+00 1.215922192195977800e+02
1.000000000000000000e+02 2.600000000000000089e+00 6.484200000000000408e+00 1.214664257082571794e+02
1.000000000000000000e+02 2.799999999999999822e+00 6.357099999999999973e+00 1.212631625489657324e+02
1.000000000000000000e+02 3.000000000000000000e+00 6.283400000000000318e+00 1.210490538605728318e+02
1.000000000000000000e+02 3.200000000000000178e+00 6.168099999999999916e+00 1.210503878822738670e+02
1.000000000000000000e+02 3.400000000000000355e+00 6.113199999999999967e+00 1.205414730395526874e+02
1.000000000000000000e+02 3.600000000000000089e+00 5.991500000000000270e+00 1.203918665306514754e+02
1.500000000000000000e+02 1.800000000000000044e+00 7.413599999999999746e+00 1.627409304497667222e+02
1.500000000000000000e+02 2.000000000000000000e+00 7.295099999999999696e+00 1.628736442967285711e+02
1.500000000000000000e+02 2.200000000000000178e+00 7.181199999999999584e+00 1.628165494922406253e+02
1.500000000000000000e+02 2.400000000000000355e+00 7.113999999999999879e+00 1.627608732778135732e+02
1.500000000000000000e+02 2.600000000000000089e+00 6.985599999999999810e+00 1.658142946144889720e+02
1.500000000000000000e+02 2.799999999999999822e+00 6.910699999999999648e+00 1.626550219377502060e+02
1.500000000000000000e+02 3.000000000000000000e+00 6.850399999999999976e+00 1.625824763312489267e+02
1.500000000000000000e+02 3.200000000000000178e+00 6.735200000000000422e+00 1.624739208025604000e+02
1.500000000000000000e+02 3.400000000000000355e+00 6.649800000000000253e+00 1.653521299340482074e+02
1.500000000000000000e+02 3.600000000000000089e+00 6.639599999999999724e+00 1.645243140679813507e+02
2.000000000000000000e+02 1.800000000000000044e+00 7.914299999999999891e+00 2.084281585782055970e+02
2.000000000000000000e+02 2.000000000000000000e+00 7.793400000000000105e+00 2.084084075550958346e+02
2.000000000000000000e+02 2.200000000000000178e+00 7.733500000000000263e+00 2.083425944098698608e+02
2.000000000000000000e+02 2.400000000000000355e+00 7.606700000000000017e+00 2.082312644065215466e+02
2.000000000000000000e+02 2.600000000000000089e+00 7.485500000000000043e+00 2.082027534990575930e+02
2.000000000000000000e+02 2.799999999999999822e+00 7.395699999999999719e+00 2.085352545979296224e+02
2.000000000000000000e+02 3.000000000000000000e+00 7.287200000000000344e+00 2.085466088799615250e+02
2.000000000000000000e+02 3.200000000000000178e+00 7.168999999999999595e+00 2.081733037945961087e+02
2.000000000000000000e+02 3.400000000000000355e+00 7.031100000000000350e+00 2.081610943081289236e+02
2.000000000000000000e+02 3.600000000000000089e+00 6.954399999999999693e+00 2.081933513191891052e+02
2.500000000000000000e+02 1.800000000000000044e+00 8.405400000000000205e+00 2.573306652607991509e+02
2.500000000000000000e+02 2.000000000000000000e+00 8.287599999999999412e+00 2.570941033262682822e+02
2.500000000000000000e+02 2.200000000000000178e+00 8.158300000000000551e+00 2.545674423507308006e+02
2.500000000000000000e+02 2.400000000000000355e+00 8.039199999999999235e+00 2.541139321768032460e+02
2.500000000000000000e+02 2.600000000000000089e+00 7.964900000000000091e+00 2.557924735980839159e+02
2.500000000000000000e+02 2.799999999999999822e+00 7.869200000000000195e+00 2.556558009344199149e+02
2.500000000000000000e+02 3.000000000000000000e+00 7.757500000000000284e+00 2.557697633502138501e+02
2.500000000000000000e+02 3.200000000000000178e+00 7.639400000000000190e+00 2.559835148948623385e+02
2.500000000000000000e+02 3.400000000000000355e+00 7.515900000000000247e+00 2.562622088315360998e+02
2.500000000000000000e+02 3.600000000000000089e+00 7.381199999999999761e+00 2.572114539005505094e+02
3.000000000000000000e+02 1.800000000000000044e+00 8.804899999999999949e+00 3.072264988918781228e+02
3.000000000000000000e+02 2.000000000000000000e+00 8.689700000000000202e+00 3.072182895794391584e+02
3.000000000000000000e+02 2.200000000000000178e+00 8.575499999999999901e+00 3.072023455944174657e+02
