1.000000000000000000e+02 1.800000000000000044e+00 6.892100000000000115e+00 1.219844233539305520e+02
1.000000000000000000e+02 2.000000000000000000e+00 6.774099999999999788e+00 1.220501607306510010e+02
1.000000000000000000e+02 2.200000000000000178e+00 6.716599999999999682e+00 1.221586187401495920e+02
1.000000000000000000e+02 2.400000000000000355e+00 6.599700000000000344e+00 1.250947921540814747e+02
1.000000000000000000e+02 2.600000000000000089e+00 6.496800000000000352e+00 1.222298604678658478e+02
1.000000000000000000e+02 2.799999999999999822e+00 6.384999999999999787e+00 1.223183149062773651e+02
1.000000000000000000e+02 3.000000000000000000e+00 6.325899999999999856e+00 1.218165796527950562e+02
1.000000000000000000e+02 3.200000000000000178e+00 6.232400000000000162e+00 1.221067188609063550e+02
1.000000000000000000e+02 3.400000000000000355e+00 6.122499999999999609e+00 1.222437439653422757e+02
1.000000000000000000e+02 3.600000000000000089e+00 6.029099999999999682e+00 1.218238637548399481e+02
1.500000000000000000e+02 1.800000000000000044e+00 7.413599999999999746e+00 1.591984536916289699e+02
1.500000000000000000e+02 2.000000000000000000e+00 7.295099999999999696e+00 1.593282786788734313e+02
1.500000000000000000e+02 2.200000000000000178e+00 7.181199999999999584e+00 1.592724266902975501e+02
1.500000000000000000e+02 2.400000000000000355e+00 7.113999999999999879e+00 1.592179624125052726e+02
1.500000000000000000e+02 2.600000000000000089e+00 6.985599999999999810e+00 1.622049181459173610e+02
1.500000000000000000e+02 2.799999999999999822e+00 6.940699999999999648e+00 1.591144152003030285e+02
1.500000000000000000e+02 3.000000000000000000e+00 6.813799999999999635e+00 1.590434487363335165e+02
1.500000000000000000e+02 3.200000000000000178e+00 6.723099999999999632e+00 1.589372561991572184e+02
1.500000000000000000e+02 3.400000000000000355e+00 6.652599999999999625e+00 1.617528136736514739e+02
1.500000000000000000e+02 3.600000000000000089e+00 6.582300000000000040e+00 1.609430173583973840e+02
2.000000000000000000e+02 1.800000000000000044e+00 7.905100000000000016e+00 2.019633684482041929e+02
2.000000000000000000e+02 2.000000000000000000e+00 7.756199999999999761e+00 2.017739675372136503e+02
2.000000000000000000e+02 2.200000000000000178e+00 7.693800000000000416e+00 2.014278238056923271e+02
2.000000000000000000e+02 2.400000000000000355e+00 7.568999999999999950e+00 2.010863707465184120e+02
2.000000000000000000e+02 2.600000000000000089e+00 7.477199999999999847e+00 2.010839771653539572e+02
2.000000000000000000e+02 2.799999999999999822e+00 7.346799999999999997e+00 2.021921168726029805e+02
2.000000000000000000e+02 3.000000000000000000e+00 7.231099999999999639e+00 2.019382990449018962e+02
2.000000000000000000e+02 3.200000000000000178e+00 7.160400000000000098e+00 2.014393600504732831e+02
2.000000000000000000e+02 3.400000000000000355e+00 7.005700000000000038e+00 2.013682401506069084e+02
2.000000000000000000e+02 3.600000000000000089e+00 6.935999999999999943e+00 2.012212248775820171e+02
2.500000000000000000e+02 1.800000000000000044e+00 8.403100000000000236e+00 2.491768999074532189e+02
2.500000000000000000e+02 2.000000000000000000e+00 8.355199999999999960e+00 2.486746150036959193e+02
2.500000000000000000e+02 2.200000000000000178e+00 8.152699999999999392e+00 2.460252448618513199e+02
2.500000000000000000e+02 2.400000000000000355e+00 8.047000000000000597e+00 2.473254236696317889e+02
2.500000000000000000e+02 2.600000000000000089e+00 7.936200000000000365e+00 2.474053795949062931e+02
2.500000000000000000e+02 2.799999999999999822e+00 7.853900000000000325e+00 2.472078508510968220e+02
2.500000000000000000e+02 3.000000000000000000e+00 7.745800000000000018e+00 2.471464060144935502e+02
2.500000000000000000e+02 3.200000000000000178e+00 7.636400000000000077e+00 2.471622392599206535e+02
2.500000000000000000e+02 3.400000000000000355e+00 7.516700000000000159e+00 2.470884872790721261e+02
2.500000000000000000e+02 3.600000000000000089e+00 7.385200000000000209e+00 2.476116243681456126e+02
3.000000000000000000e+02 1.800000000000000044e+00 8.802500000000000213e+00 2.958692284198229459e+02
3.000000000000000000e+02 2.000000000000000000e+00 8.688200000000000145e+00 2.956769198193235297e+02
3.000000000000000000e+02 2.200000000000000178e+00 8.572699999999999321e+00 2.954614729403268143e+02
3.000000000000000000e+02 2.400000000000000355e+00 8.478899999999999437e+00 2.952225840361267046e+02
3.000000000000000000e+02 2.600000000000000089e+00 8.359700000000000131e+00 2.950172617606434073e+02
3.000000000000000000e+02 2.799999999999999822e+00 8.235900000000000887e+00 2.946045606715067038e+02
