1.000000000000000000e+02 1.800000000000000044e+00 6.737099999999999866e+00
1.000000000000000000e+02 2.000000000000000000e+00 6.886899999999999800e+00
1.000000000000000000e+02 2.200000000000000178e+00 6.549299999999999677e+00
1.000000000000000000e+02 2.400000000000000355e+00 6.504400000000000404e+00
1.000000000000000000e+02 2.600000000000000089e+00 6.306300000000000239e+00
1.000000000000000000e+02 2.799999999999999822e+00 6.268600000000000172e+00
1.000000000000000000e+02 3.000000000000000000e+00 6.436600000000000321e+00
1.000000000000000000e+02 3.200000000000000178e+00 6.035000000000000142e+00
1.000000000000000000e+02 3.400000000000000355e+00 5.968499999999999694e+00
1.000000000000000000e+02 3.600000000000000089e+00 5.830499999999999794e+00
1.500000000000000000e+02 1.800000000000000044e+00 7.880099999999999660e+00
1.500000000000000000e+02 2.000000000000000000e+00 7.692199999999999704e+00
1.500000000000000000e+02 2.200000000000000178e+00 7.558099999999999596e+00
1.500000000000000000e+02 2.400000000000000355e+00 7.405000000000000249e+00
1.500000000000000000e+02 2.600000000000000089e+00 7.270599999999999952e+00
1.500000000000000000e+02 2.799999999999999822e+00 7.125000000000000000e+00
1.500000000000000000e+02 3.000000000000000000e+00 7.015699999999999825e+00
1.500000000000000000e+02 3.200000000000000178e+00 6.865599999999999703e+00
1.500000000000000000e+02 3.400000000000000355e+00 6.745599999999999596e+00
1.500000000000000000e+02 3.600000000000000089e+00 6.615000000000000213e+00
2.000000000000000000e+02 1.800000000000000044e+00 7.897300000000000431e+00
2.000000000000000000e+02 2.000000000000000000e+00 7.749200000000000088e+00
2.000000000000000000e+02 2.200000000000000178e+00 7.678200000000000358e+00
2.000000000000000000e+02 2.400000000000000355e+00 7.593200000000000394e+00
2.000000000000000000e+02 2.600000000000000089e+00 7.472599999999999909e+00
2.000000000000000000e+02 2.799999999999999822e+00 7.330599999999999561e+00
2.000000000000000000e+02 3.000000000000000000e+00 7.205300000000000260e+00
2.000000000000000000e+02 3.200000000000000178e+00 7.130300000000000082e+00
2.000000000000000000e+02 3.400000000000000355e+00 6.990700000000000358e+00
2.000000000000000000e+02 3.600000000000000089e+00 6.900900000000000034e+00
2.500000000000000000e+02 1.800000000000000044e+00 8.397899999999999920e+00
2.500000000000000000e+02 2.000000000000000000e+00 8.281399999999999650e+00
2.500000000000000000e+02 2.200000000000000178e+00 8.157400000000000873e+00
2.500000000000000000e+02 2.400000000000000355e+00 8.038500000000000867e+00
2.500000000000000000e+02 2.600000000000000089e+00 7.922799999999999621e+00
2.500000000000000000e+02 2.799999999999999822e+00 7.840700000000000003e+00
2.500000000000000000e+02 3.000000000000000000e+00 7.724899999999999878e+00
2.500000000000000000e+02 3.200000000000000178e+00 7.625099999999999767e+00
2.500000000000000000e+02 3.400000000000000355e+00 7.505099999999999660e+00
2.500000000000000000e+02 3.600000000000000089e+00 7.371500000000000163e+00
3.000000000000000000e+02 1.800000000000000044e+00 8.799899999999999167e+00
3.000000000000000000e+02 2.000000000000000000e+00 8.682700000000000529e+00
3.000000000000000000e+02 2.200000000000000178e+00 8.566200000000000259e+00
3.000000000000000000e+02 2.400000000000000355e+00 8.471700000000000230e+00
3.000000000000000000e+02 2.600000000000000089e+00 8.354599999999999582e+00
3.000000000000000000e+02 2.799999999999999822e+00 8.230399999999999494e+00
3.000000000000000000e+02 3.000000000000000000e+00 8.105299999999999727e+00
3.000000000000000000e+02 3.200000000000000178e+00 7.981499999999999595e+00
3.000000000000000000e+02 3.400000000000000355e+00 7.893299999999999983e+00
3.000000000000000000e+02 3.600000000000000089e+00 7.734099999999999753e+00
3.500000000000000000e+02 1.800000000000000044e+00 9.123200000000000642e+00
3.500000000000000000e+02 2.000000000000000000e+00 9.008399999999999963e+00
3.500000000000000000e+02 2.200000000000000178e+00 8.897000000000000242e+00
3.500000000000000000e+02 2.400000000000000355e+00 8.781700000000000728e+00
3.500000000000000000e+02 2.600000000000000089e+00 8.666999999999999815e+00
3.500000000000000000e+02 2.799999999999999822e+00 8.535500000000000753e+00
3.500000000000000000e+02 3.000000000000000000e+00 8.430899999999999395e+00
3.500000000000000000e+02 3.200000000000000178e+00 8.314600000000000435e+00
3.500000000000000000e+02 3.400000000000000355e+00 8.194900000000000517e+00
3.500000000000000000e+02 3.600000000000000089e+00 8.064600000000000435e+00
4.000000000000000000e+02 1.800000000000000044e+00 9.367900000000000560e+00
4.000000000000000000e+02 2.000000000000000000e+00 9.255399999999999849e+00
4.000000000000000000e+02 2.200000000000000178e+00 9.104200000000000514e+00
4.000000000000000000e+02 2.400000000000000355e+00 9.032299999999999329e+00
4.000000000000000000e+02 2.600000000000000089e+00 8.917699999999999960e+00
4.000000000000000000e+02 2.799999999999999822e+00 8.798999999999999488e+00
4.000000000000000000e+02 3.000000000000000000e+00 8.676099999999999923e+00
4.000000000000000000e+02 3.200000000000000178e+00 8.550599999999999312e+00
4.000000000000000000e+02 3.400000000000000355e+00 8.439999999999999503e+00
4.000000000000000000e+02 3.600000000000000089e+00 8.316599999999999326e+00
4.500000000000000000e+02 1.800000000000000044e+00 9.605000000000000426e+00
4.500000000000000000e+02 2.000000000000000000e+00 9.484799999999999898e+00
4.500000000000000000e+02 2.200000000000000178e+00 9.362999999999999545e+00
4.500000000000000000e+02 2.400000000000000355e+00 9.209699999999999775e+00
4.500000000000000000e+02 2.600000000000000089e+00 9.115399999999999281e+00
4.500000000000000000e+02 2.799999999999999822e+00 8.993199999999999861e+00
4.500000000000000000e+02 3.000000000000000000e+00 8.874599999999999156e+00
4.500000000000000000e+02 3.200000000000000178e+00 8.753199999999999648e+00
4.500000000000000000e+02 3.400000000000000355e+00 8.631099999999999994e+00
4.500000000000000000e+02 3.600000000000000089e+00 8.507500000000000284e+00
