1.000000000000000000e+02 1.800000000000000044e+00 7.161200000000000010e+00
1.000000000000000000e+02 2.000000000000000000e+00 6.954799999999999649e+00
1.000000000000000000e+02 2.200000000000000178e+00 6.851300000000000168e+00
1.000000000000000000e+02 2.400000000000000355e+00 6.570700000000000429e+00
1.000000000000000000e+02 2.600000000000000089e+00 6.480199999999999960e+00
1.000000000000000000e+02 2.799999999999999822e+00 6.366600000000000037e+00
1.000000000000000000e+02 3.000000000000000000e+00 6.288499999999999979e+00
1.000000000000000000e+02 3.200000000000000178e+00 6.155499999999999972e+00
1.000000000000000000e+02 3.400000000000000355e+00 6.079500000000000348e+00
1.000000000000000000e+02 3.600000000000000089e+00 5.973399999999999821e+00
1.500000000000000000e+02 1.800000000000000044e+00 7.413199999999999790e+00
1.500000000000000000e+02 2.000000000000000000e+00 7.294800000000000395e+00
1.500000000000000000e+02 2.200000000000000178e+00 7.177699999999999747e+00
1.500000000000000000e+02 2.400000000000000355e+00 7.107899999999999885e+00
1.500000000000000000e+02 2.600000000000000089e+00 7.069200000000000372e+00
1.500000000000000000e+02 2.799999999999999822e+00 6.943100000000000271e+00
1.500000000000000000e+02 3.000000000000000000e+00 6.863599999999999923e+00
1.500000000000000000e+02 3.200000000000000178e+00 6.761999999999999567e+00
1.500000000000000000e+02 3.400000000000000355e+00 6.690100000000000158e+00
1.500000000000000000e+02 3.600000000000000089e+00 6.585799999999999876e+00
2.000000000000000000e+02 1.800000000000000044e+00 7.903900000000000148e+00
2.000000000000000000e+02 2.000000000000000000e+00 7.755899999999999572e+00
2.000000000000000000e+02 2.200000000000000178e+00 7.691099999999999604e+00
2.000000000000000000e+02 2.400000000000000355e+00 7.600699999999999790e+00
2.000000000000000000e+02 2.600000000000000089e+00 7.476899999999999658e+00
2.000000000000000000e+02 2.799999999999999822e+00 7.339999999999999858e+00
2.000000000000000000e+02 3.000000000000000000e+00 7.226399999999999935e+00
2.000000000000000000e+02 3.200000000000000178e+00 7.154600000000000293e+00
2.000000000000000000e+02 3.400000000000000355e+00 7.000000000000000000e+00
2.000000000000000000e+02 3.600000000000000089e+00 6.929299999999999571e+00
2.500000000000000000e+02 1.800000000000000044e+00 8.402499999999999858e+00
2.500000000000000000e+02 2.000000000000000000e+00 8.284100000000000463e+00
2.500000000000000000e+02 2.200000000000000178e+00 8.151799999999999713e+00
2.500000000000000000e+02 2.400000000000000355e+00 8.045700000000000074e+00
2.500000000000000000e+02 2.600000000000000089e+00 7.933699999999999974e+00
2.500000000000000000e+02 2.799999999999999822e+00 7.850600000000000023e+00
2.500000000000000000e+02 3.000000000000000000e+00 7.743199999999999861e+00
2.500000000000000000e+02 3.200000000000000178e+00 7.634800000000000253e+00
2.500000000000000000e+02 3.400000000000000355e+00 7.515900000000000247e+00
2.500000000000000000e+02 3.600000000000000089e+00 7.384000000000000341e+00
3.000000000000000000e+02 1.800000000000000044e+00 8.802199999999999136e+00
3.000000000000000000e+02 2.000000000000000000e+00 8.687500000000000000e+00
3.000000000000000000e+02 2.200000000000000178e+00 8.571799999999999642e+00
3.000000000000000000e+02 2.400000000000000355e+00 8.478199999999999292e+00
3.000000000000000000e+02 2.600000000000000089e+00 8.358999999999999986e+00
3.000000000000000000e+02 2.799999999999999822e+00 8.235099999999999199e+00
3.000000000000000000e+02 3.000000000000000000e+00 8.108499999999999375e+00
3.000000000000000000e+02 3.200000000000000178e+00 7.988999999999999879e+00
3.000000000000000000e+02 3.400000000000000355e+00 7.885900000000000354e+00
3.000000000000000000e+02 3.600000000000000089e+00 7.744699999999999918e+00
3.500000000000000000e+02 1.800000000000000044e+00 9.125400000000000844e+00
3.500000000000000000e+02 2.000000000000000000e+00 9.012100000000000222e+00
3.500000000000000000e+02 2.200000000000000178e+00 8.898999999999999133e+00
3.500000000000000000e+02 2.400000000000000355e+00 8.783300000000000551e+00
3.500000000000000000e+02 2.600000000000000089e+00 8.671200000000000685e+00
3.500000000000000000e+02 2.799999999999999822e+00 8.539199999999999235e+00
3.500000000000000000e+02 3.000000000000000000e+00 8.433500000000000441e+00
3.500000000000000000e+02 3.200000000000000178e+00 8.316599999999999326e+00
3.500000000000000000e+02 3.400000000000000355e+00 8.196500000000000341e+00
3.500000000000000000e+02 3.600000000000000089e+00 8.066800000000000637e+00
4.000000000000000000e+02 1.800000000000000044e+00 9.373499999999999943e+00
4.000000000000000000e+02 2.000000000000000000e+00 9.256099999999999994e+00
4.000000000000000000e+02 2.200000000000000178e+00 9.152599999999999625e+00
4.000000000000000000e+02 2.400000000000000355e+00 9.034299999999999997e+00
4.000000000000000000e+02 2.600000000000000089e+00 8.919900000000000162e+00
4.000000000000000000e+02 2.799999999999999822e+00 8.800700000000000855e+00
4.000000000000000000e+02 3.000000000000000000e+00 8.677699999999999747e+00
4.000000000000000000e+02 3.200000000000000178e+00 8.548600000000000421e+00
4.000000000000000000e+02 3.400000000000000355e+00 8.441200000000000259e+00
4.000000000000000000e+02 3.600000000000000089e+00 8.317000000000000171e+00
4.500000000000000000e+02 1.800000000000000044e+00 9.605499999999999261e+00
4.500000000000000000e+02 2.000000000000000000e+00 9.486200000000000188e+00
4.500000000000000000e+02 2.200000000000000178e+00 9.363699999999999690e+00
4.500000000000000000e+02 2.400000000000000355e+00 9.231799999999999784e+00
4.500000000000000000e+02 2.600000000000000089e+00 9.116099999999999426e+00
4.500000000000000000e+02 2.799999999999999822e+00 8.996000000000000441e+00
4.500000000000000000e+02 3.000000000000000000e+00 8.876200000000000756e+00
4.500000000000000000e+02 3.200000000000000178e+00 8.755900000000000460e+00
4.500000000000000000e+02 3.400000000000000355e+00 8.631999999999999673e+00
4.500000000000000000e+02 3.600000000000000089e+00 8.507099999999999440e+00
