,T_int,logg,lam,f_nu
88656,150.0,2.6,61.181,0.00739198
88657,150.0,2.6,61.2543,0.00738315
88658,150.0,2.6,61.3278,0.00737431
88659,150.0,2.6,61.4014,0.00736547
88660,150.0,2.6,61.475,0.00735663
88661,150.0,2.6,61.5487,0.00734778
88662,150.0,2.6,61.6225,0.00733894
88663,150.0,2.6,61.6964,0.00733009
88664,150.0,2.6,61.7704,0.00732124
88665,150.0,2.6,61.8445,0.00731239
88666,150.0,2.6,61.9187,0.00730354
88667,150.0,2.6,61.9929,0.00729469
88668,150.0,2.6,62.0673,0.00728583
88669,150.0,2.6,62.1417,0.00727698
88670,150.0,2.6,62.2162,0.00726812
88671,150.0,2.6,62.2908,0.00725926
88672,150.0,2.6,62.3655,0.0072504
88673,150.0,2.6,62.4403,0.00724154
88674,150.0,2.6,62.5152,0.00723268
88675,150.0,2.6,62.5902,0.00722381
88676,150.0,2.6,62.6652,0.00721495
88677,150.0,2.6,62.7404,0.00720608
88678,150.0,2.6,62.8156,0.00719721
88679,150.0,2.6,62.891,0.00718835
88680,150.0,2.6,62.9664,0.00717948
88681,150.0,2.6,63.0419,0.00717061
88682,150.0,2.6,63.1175,0.00716174
88683,150.0,2.6,63.1932,0.00715287
88684,150.0,2.6,63.269,0.007144
88685,150.0,2.6,63.3449,0.00713512
88686,150.0,2.6,63.4208,0.00712625
88687,150.0,2.6,63.4969,0.00711738
88688,150.0,2.6,63.573,0.0071085
88689,150.0,2.6,63.6493,0.00709963
88690,150.0,2.6,63.7256,0.00709075
88691,150.0,2.6,63.802,0.00708188
88692,150.0,2.6,63.8785,0.007073
88693,150.0,2.6,63.9551,0.00706413
88694,150.0,2.6,64.0318,0.00705525
88695,150.0,2.6,64.1086,0.00704637
88696,150.0,2.6,64.1855,0.0070375
88697,150.0,2.6,64.2625,0.00702862
88698,150.0,2.6,64.3396,0.00701974
88699,150.0,2.6,64.4167,0.00701087
88700,150.0,2.6,64.494,0.00700199
88701,150.0,2.6,64.5713,0.00699312
88702,150.0,2.6,64.6488,0.00698424
88703,150.0,2.6,64.7263,0.00697536
88704,150.0,2.6,64.8039,0.00696649
88705,150.0,2.6,64.8816,0.00695761
88706,150.0,2.6,64.9594,0.00694874
88707,150.0,2.6,65.0373,0.00693986
88708,150.0,2.6,65.1153,0.00693099
88709,150.0,2.6,65.1934,0.00692211
88710,150.0,2.6,65.2716,0.00691324
88711,150.0,2.6,65.3499,0.00690437
88712,150.0,2.6,65.4283,0.00689549
88713,150.0,2.6,65.5067,0.00688662
88714,150.0,2.6,65.5853,0.00687775
88715,150.0,2.6,65.6639,0.00686888
88716,150.0,2.6,65.7427,0.00686001
88717,150.0,2.6,65.8215,0.00685114
88718,150.0,2.6,65.9005,0.00684227
88719,150.0,2.6,65.9795,0.00683341
88720,150.0,2.6,66.0586,0.00682454
88721,150.0,2.6,66.1378,0.00681568
88722,150.0,2.6,66.2171,0.00680681
88723,150.0,2.6,66.2966,0.00679795
88724,150.0,2.6,66.3761,0.00678909
88725,150.0,2.6,66.4557,0.00678022
88726,150.0,2.6,66.5354,0.00677136
88727,150.0,2.6,66.6152,0.00676251
88728,150.0,2.6,66.695,0.00675365
88729,150.0,2.6,66.775,0.00674479
88730,150.0,2.6,66.8551,0.00673594
88731,150.0,2.6,66.9353,0.00672708
88732,150.0,2.6,67.0156,0.00671823
88733,150.0,2.6,67.0959,0.00670938
88734,150.0,2.6,67.1764,0.00670053
88735,150.0,2.6,67.257,0.00669169
88736,150.0,2.6,67.3376,0.00668284
88737,150.0,2.6,67.4184,0.006674
88738,150.0,2.6,67.4992,0.00666515
88739,150.0,2.6,67.5802,0.00665631
88740,150.0,2.6,67.6612,0.00664747
88741,150.0,2.6,67.7424,0.00663864
88742,150.0,2.6,67.8236,0.0066298
88743,150.0,2.6,67.9049,0.00662097
88744,150.0,2.6,67.9864,0.00661213
88745,150.0,2.6,68.0679,0.0066033
88746,150.0,2.6,68.1495,0.00659448
88747,150.0,2.6,68.2313,0.00658565
88748,150.0,2.6,68.3131,0.00657683
88749,150.0,2.6,68.395,0.00656801
88750,150.0,2.6,68.477,0.00655919
88751,150.0,2.6,68.5592,0.00655037
88752,150.0,2.6,68.6414,0.00654155
88753,150.0,2.6,68.7237,0.00653274
88754,150.0,2.6,68.8061,0.00652393
88755,150.0,2.6,68.8886,0.00651512
88756,150.0,2.6,68.9712,0.00650631
88757,150.0,2.6,69.054,0.00649751
88758,150.0,2.6,69.1368,0.00648871
88759,150.0,2.6,69.2197,0.00647991
88760,150.0,2.6,69.3027,0.00647111
88761,150.0,2.6,69.3858,0.00646232
88762,150.0,2.6,69.469,0.00645353
88763,150.0,2.6,69.5523,0.00644474
88764,150.0,2.6,69.6357,0.00643596
88765,150.0,2.6,69.7192,0.00642717
88766,150.0,2.6,69.8029,0.00641839
88767,150.0,2.6,69.8866,0.00640961
88768,150.0,2.6,69.9704,0.00640084
88769,150.0,2.6,70.0543,0.00639207
88770,150.0,2.6,70.1383,0.0063833
88771,150.0,2.6,70.2224,0.00637453
88772,150.0,2.6,70.3066,0.00636577
88773,150.0,2.6,70.3909,0.00635701
88774,150.0,2.6,70.4754,0.00634825
88775,150.0,2.6,70.5599,0.00633949
88776,150.0,2.6,70.6445,0.00633074
88777,150.0,2.6,70.7292,0.00632199
88778,150.0,2.6,70.814,0.00631325
88779,150.0,2.6,70.899,0.00630451
88780,150.0,2.6,70.984,0.00629577
88781,150.0,2.6,71.0691,0.00628703
88782,150.0,2.6,71.1543,0.0062783
88783,150.0,2.6,71.2397,0.00626957
88784,150.0,2.6,71.3251,0.00626085
88785,150.0,2.6,71.4107,0.00625212
88786,150.0,2.6,71.4963,0.0062434
88787,150.0,2.6,71.582,0.00623469
88788,150.0,2.6,71.6679,0.00622598
88789,150.0,2.6,71.7538,0.00621727
88790,150.0,2.6,71.8399,0.00620856
88791,150.0,2.6,71.926,0.00619986
88792,150.0,2.6,72.0123,0.00619116
88793,150.0,2.6,72.0986,0.00618247
88794,150.0,2.6,72.1851,0.00617378
88795,150.0,2.6,72.2717,0.00616509
88796,150.0,2.6,72.3584,0.00615641
88797,150.0,2.6,72.4451,0.00614773
88798,150.0,2.6,72.532,0.00613905
88799,150.0,2.6,72.619,0.00613038
88800,150.0,2.6,72.7061,0.00612171
88801,150.0,2.6,72.7933,0.00611305
88802,150.0,2.6,72.8806,0.00610439
88803,150.0,2.6,72.968,0.00609573
88804,150.0,2.6,73.0555,0.00608708
88805,150.0,2.6,73.1431,0.00607843
88806,150.0,2.6,73.2308,0.00606979
88807,150.0,2.6,73.3186,0.00606115
88808,150.0,2.6,73.4066,0.00605251
88809,150.0,2.6,73.4946,0.00604388
88810,150.0,2.6,73.5827,0.00603525
88811,150.0,2.6,73.671,0.00602663
88812,150.0,2.6,73.7593,0.00601801
88813,150.0,2.6,73.8478,0.00600939
88814,150.0,2.6,73.9363,0.00600078
88815,150.0,2.6,74.025,0.00599218
88816,150.0,2.6,74.1138,0.00598357
88817,150.0,2.6,74.2027,0.00597498
88818,150.0,2.6,74.2917,0.00596638
88819,150.0,2.6,74.3807,0.00595779
88820,150.0,2.6,74.4699,0.00594921
88821,150.0,2.6,74.5593,0.00594063
88822,150.0,2.6,74.6487,0.00593205
88823,150.0,2.6,74.7382,0.00592348
88824,150.0,2.6,74.8278,0.00591492
88825,150.0,2.6,74.9176,0.00590635
88826,150.0,2.6,75.0074,0.0058978
88827,150.0,2.6,75.0974,0.00588924
88828,150.0,2.6,75.1874,0.0058807
88829,150.0,2.6,75.2776,0.00587215
88830,150.0,2.6,75.3679,0.00586361
88831,150.0,2.6,75.4583,0.00585508
88832,150.0,2.6,75.5487,0.00584655
88833,150.0,2.6,75.6393,0.00583803
88834,150.0,2.6,75.7301,0.00582951
88835,150.0,2.6,75.8209,0.00582099
88836,150.0,2.6,75.9118,0.00581248
88837,150.0,2.6,76.0028,0.00580398
88838,150.0,2.6,76.094,0.00579548
88839,150.0,2.6,76.1852,0.00578698
88840,150.0,2.6,76.2766,0.00577849
88841,150.0,2.6,76.3681,0.00577001
88842,150.0,2.6,76.4597,0.00576153
88843,150.0,2.6,76.5514,0.00575305
88844,150.0,2.6,76.6432,0.00574458
88845,150.0,2.6,76.7351,0.00573612
88846,150.0,2.6,76.8271,0.00572766
88847,150.0,2.6,76.9192,0.0057192
88848,150.0,2.6,77.0115,0.00571075
88849,150.0,2.6,77.1038,0.00570231
88850,150.0,2.6,77.1963,0.00569387
88851,150.0,2.6,77.2889,0.00568544
88852,150.0,2.6,77.3816,0.00567701
88853,150.0,2.6,77.4744,0.00566858
88854,150.0,2.6,77.5673,0.00566017
88855,150.0,2.6,77.6603,0.00565175
88856,150.0,2.6,77.7534,0.00564335
88857,150.0,2.6,77.8467,0.00563495
88858,150.0,2.6,77.94,0.00562655
88859,150.0,2.6,78.0335,0.00561816
88860,150.0,2.6,78.1271,0.00560977
88861,150.0,2.6,78.2208,0.00560139
88862,150.0,2.6,78.3146,0.00559302
88863,150.0,2.6,78.4085,0.00558465
88864,150.0,2.6,78.5025,0.00557629
88865,150.0,2.6,78.5967,0.00556793
88866,150.0,2.6,78.691,0.00555958
88867,150.0,2.6,78.7853,0.00555123
88868,150.0,2.6,78.8798,0.00554289
88869,150.0,2.6,78.9744,0.00553456
88870,150.0,2.6,79.0691,0.00552623
88871,150.0,2.6,79.1639,0.00551791
88872,150.0,2.6,79.2589,0.00550959
88873,150.0,2.6,79.3539,0.00550128
88874,150.0,2.6,79.4491,0.00549297
88875,150.0,2.6,79.5444,0.00548467
88876,150.0,2.6,79.6398,0.00547638
88877,150.0,2.6,79.7353,0.00546809
88878,150.0,2.6,79.8309,0.0054598
88879,150.0,2.6,79.9266,0.00545153
88880,150.0,2.6,80.0225,0.00544326
88881,150.0,2.6,80.1184,0.00543499
88882,150.0,2.6,80.2145,0.00542673
88883,150.0,2.6,80.3107,0.00541848
88884,150.0,2.6,80.407,0.00541023
88885,150.0,2.6,80.5035,0.00540199
88886,150.0,2.6,80.6,0.00539376
88887,150.0,2.6,80.6967,0.00538553
88888,150.0,2.6,80.7934,0.0053773
88889,150.0,2.6,80.8903,0.00536909
88890,150.0,2.6,80.9873,0.00536088
88891,150.0,2.6,81.0845,0.00535267
88892,150.0,2.6,81.1817,0.00534448
88893,150.0,2.6,81.2791,0.00533628
88894,150.0,2.6,81.3765,0.0053281
88895,150.0,2.6,81.4741,0.00531992
88896,150.0,2.6,81.5718,0.00531174
88897,150.0,2.6,81.6697,0.00530358
88898,150.0,2.6,81.7676,0.00529542
88899,150.0,2.6,81.8657,0.00528726
88900,150.0,2.6,81.9638,0.00527911
88901,150.0,2.6,82.0621,0.00527097
88902,150.0,2.6,82.1606,0.00526284
88903,150.0,2.6,82.2591,0.00525471
88904,150.0,2.6,82.3577,0.00524658
88905,150.0,2.6,82.4565,0.00523847
88906,150.0,2.6,82.5554,0.00523036
88907,150.0,2.6,82.6544,0.00522225
88908,150.0,2.6,82.7535,0.00521416
88909,150.0,2.6,82.8528,0.00520607
88910,150.0,2.6,82.9521,0.00519798
88911,150.0,2.6,83.0516,0.00518991
88912,150.0,2.6,83.1512,0.00518183
88913,150.0,2.6,83.2509,0.00517377
88914,150.0,2.6,83.3508,0.00516571
88915,150.0,2.6,83.4507,0.00515766
88916,150.0,2.6,83.5508,0.00514962
88917,150.0,2.6,83.651,0.00514158
88918,150.0,2.6,83.7513,0.00513355
88919,150.0,2.6,83.8518,0.00512552
88920,150.0,2.6,83.9523,0.0051175
88921,150.0,2.6,84.053,0.00510949
88922,150.0,2.6,84.1538,0.00510149
88923,150.0,2.6,84.2547,0.00509349
88924,150.0,2.6,84.3558,0.0050855
88925,150.0,2.6,84.4569,0.00507752
88926,150.0,2.6,84.5582,0.00506954
88927,150.0,2.6,84.6596,0.00506157
88928,150.0,2.6,84.7611,0.0050536
88929,150.0,2.6,84.8628,0.00504565
88930,150.0,2.6,84.9646,0.0050377
88931,150.0,2.6,85.0665,0.00502975
88932,150.0,2.6,85.1685,0.00502182
88933,150.0,2.6,85.2706,0.00501389
88934,150.0,2.6,85.3729,0.00500596
88935,150.0,2.6,85.4753,0.00499805
88936,150.0,2.6,85.5778,0.00499014
88937,150.0,2.6,85.6804,0.00498224
88938,150.0,2.6,85.7831,0.00497434
88939,150.0,2.6,85.886,0.00496645
88940,150.0,2.6,85.989,0.00495857
88941,150.0,2.6,86.0921,0.0049507
88942,150.0,2.6,86.1954,0.00494283
88943,150.0,2.6,86.2988,0.00493497
88944,150.0,2.6,86.4022,0.00492712
88945,150.0,2.6,86.5059,0.00491927
88946,150.0,2.6,86.6096,0.00491143
88947,150.0,2.6,86.7135,0.0049036
88948,150.0,2.6,86.8175,0.00489578
88949,150.0,2.6,86.9216,0.00488796
88950,150.0,2.6,87.0258,0.00488015
88951,150.0,2.6,87.1302,0.00487234
88952,150.0,2.6,87.2347,0.00486455
88953,150.0,2.6,87.3393,0.00485676
88954,150.0,2.6,87.444,0.00484898
88955,150.0,2.6,87.5489,0.0048412
88956,150.0,2.6,87.6539,0.00483343
88957,150.0,2.6,87.759,0.00482567
88958,150.0,2.6,87.8643,0.00481792
88959,150.0,2.6,87.9696,0.00481018
88960,150.0,2.6,88.0751,0.00480244
88961,150.0,2.6,88.1808,0.00479471
88962,150.0,2.6,88.2865,0.00478698
88963,150.0,2.6,88.3924,0.00477927
88964,150.0,2.6,88.4984,0.00477156
88965,150.0,2.6,88.6045,0.00476385
88966,150.0,2.6,88.7108,0.00475616
88967,150.0,2.6,88.8172,0.00474847
88968,150.0,2.6,88.9237,0.00474079
88969,150.0,2.6,89.0303,0.00473312
88970,150.0,2.6,89.1371,0.00472546
88971,150.0,2.6,89.244,0.0047178
88972,150.0,2.6,89.351,0.00471015
88973,150.0,2.6,89.4582,0.0047025
88974,150.0,2.6,89.5655,0.00469487
88975,150.0,2.6,89.6729,0.00468724
88976,150.0,2.6,89.7804,0.00467962
88977,150.0,2.6,89.8881,0.00467201
88978,150.0,2.6,89.9959,0.0046644
88979,150.0,2.6,90.1038,0.0046568
88980,150.0,2.6,90.2119,0.00464921
88981,150.0,2.6,90.32,0.00464163
88982,150.0,2.6,90.4284,0.00463405
88983,150.0,2.6,90.5368,0.00462649
88984,150.0,2.6,90.6454,0.00461893
88985,150.0,2.6,90.7541,0.00461137
88986,150.0,2.6,90.8629,0.00460383
88987,150.0,2.6,90.9719,0.00459629
88988,150.0,2.6,91.081,0.00458876
88989,150.0,2.6,91.1902,0.00458124
88990,150.0,2.6,91.2996,0.00457372
88991,150.0,2.6,91.4091,0.00456621
88992,150.0,2.6,91.5187,0.00455871
88993,150.0,2.6,91.6284,0.00455122
88994,150.0,2.6,91.7383,0.00454374
88995,150.0,2.6,91.8484,0.00453626
88996,150.0,2.6,91.9585,0.00452879
88997,150.0,2.6,92.0688,0.00452133
88998,150.0,2.6,92.1792,0.00451388
88999,150.0,2.6,92.2897,0.00450643
89000,150.0,2.6,92.4004,0.00449899
89001,150.0,2.6,92.5112,0.00449156
89002,150.0,2.6,92.6222,0.00448414
89003,150.0,2.6,92.7333,0.00447672
89004,150.0,2.6,92.8445,0.00446931
89005,150.0,2.6,92.9558,0.00446191
89006,150.0,2.6,93.0673,0.00445452
89007,150.0,2.6,93.1789,0.00444714
89008,150.0,2.6,93.2906,0.00443976
89009,150.0,2.6,93.4025,0.00443239
89010,150.0,2.6,93.5145,0.00442503
89011,150.0,2.6,93.6267,0.00441768
89012,150.0,2.6,93.739,0.00441033
89013,150.0,2.6,93.8514,0.00440299
89014,150.0,2.6,93.9639,0.00439567
89015,150.0,2.6,94.0766,0.00438834
89016,150.0,2.6,94.1894,0.00438103
89017,150.0,2.6,94.3024,0.00437372
89018,150.0,2.6,94.4155,0.00436642
89019,150.0,2.6,94.5287,0.00435913
89020,150.0,2.6,94.6421,0.00435185
89021,150.0,2.6,94.7556,0.00434458
89022,150.0,2.6,94.8692,0.00433731
89023,150.0,2.6,94.983,0.00433005
89024,150.0,2.6,95.0969,0.0043228
89025,150.0,2.6,95.2109,0.00431556
89026,150.0,2.6,95.3251,0.00430832
89027,150.0,2.6,95.4394,0.00430109
89028,150.0,2.6,95.5539,0.00429387
89029,150.0,2.6,95.6685,0.00428666
89030,150.0,2.6,95.7832,0.00427946
89031,150.0,2.6,95.8981,0.00427226
89032,150.0,2.6,96.0131,0.00426508
89033,150.0,2.6,96.1282,0.0042579
89034,150.0,2.6,96.2435,0.00425072
89035,150.0,2.6,96.3589,0.00424356
89036,150.0,2.6,96.4745,0.0042364
89037,150.0,2.6,96.5902,0.00422926
89038,150.0,2.6,96.706,0.00422212
89039,150.0,2.6,96.822,0.00421498
89040,150.0,2.6,96.9381,0.00420786
89041,150.0,2.6,97.0544,0.00420075
89042,150.0,2.6,97.1708,0.00419364
89043,150.0,2.6,97.2873,0.00418654
89044,150.0,2.6,97.404,0.00417945
89045,150.0,2.6,97.5208,0.00417236
89046,150.0,2.6,97.6377,0.00416529
89047,150.0,2.6,97.7548,0.00415822
89048,150.0,2.6,97.8721,0.00415116
89049,150.0,2.6,97.9894,0.00414411
89050,150.0,2.6,98.1069,0.00413706
89051,150.0,2.6,98.2246,0.00413003
89052,150.0,2.6,98.3424,0.004123
89053,150.0,2.6,98.4603,0.00411598
89054,150.0,2.6,98.5784,0.00410897
89055,150.0,2.6,98.6966,0.00410197
89056,150.0,2.6,98.815,0.00409497
89057,150.0,2.6,98.9335,0.00408799
89058,150.0,2.6,99.0521,0.00408101
89059,150.0,2.6,99.1709,0.00407404
89060,150.0,2.6,99.2899,0.00406707
89061,150.0,2.6,99.4089,0.00406012
89062,150.0,2.6,99.5282,0.00405317
89063,150.0,2.6,99.6475,0.00404624
89064,150.0,2.6,99.767,0.00403931
89065,150.0,2.6,99.8867,0.00403238
89066,150.0,2.6,100.006,0.00402547
89067,150.0,2.6,100.126,0.00401856
89068,150.0,2.6,100.246,0.00401167
89069,150.0,2.6,100.367,0.00400478
89070,150.0,2.6,100.487,0.0039979
89071,150.0,2.6,100.608,0.00399102
89072,150.0,2.6,100.728,0.00398416
89073,150.0,2.6,100.849,0.0039773
89074,150.0,2.6,100.97,0.00397045
89075,150.0,2.6,101.091,0.00396361
89076,150.0,2.6,101.212,0.00395678
89077,150.0,2.6,101.334,0.00394996
89078,150.0,2.6,101.455,0.00394314
89079,150.0,2.6,101.577,0.00393633
89080,150.0,2.6,101.699,0.00392953
89081,150.0,2.6,101.821,0.00392274
89082,150.0,2.6,101.943,0.00391596
89083,150.0,2.6,102.065,0.00390918
89084,150.0,2.6,102.187,0.00390242
89085,150.0,2.6,102.31,0.00389566
89086,150.0,2.6,102.433,0.00388891
89087,150.0,2.6,102.555,0.00388217
89088,150.0,2.6,102.678,0.00387543
89089,150.0,2.6,102.802,0.00386871
89090,150.0,2.6,102.925,0.00386199
89091,150.0,2.6,103.048,0.00385528
89092,150.0,2.6,103.172,0.00384858
89093,150.0,2.6,103.296,0.00384189
89094,150.0,2.6,103.42,0.0038352
89095,150.0,2.6,103.544,0.00382853
89096,150.0,2.6,103.668,0.00382186
89097,150.0,2.6,103.792,0.0038152
89098,150.0,2.6,103.917,0.00380855
89099,150.0,2.6,104.041,0.00380191
89100,150.0,2.6,104.166,0.00379527
89101,150.0,2.6,104.291,0.00378864
89102,150.0,2.6,104.416,0.00378203
89103,150.0,2.6,104.541,0.00377542
89104,150.0,2.6,104.666,0.00376881
89105,150.0,2.6,104.792,0.00376222
89106,150.0,2.6,104.918,0.00375563
89107,150.0,2.6,105.043,0.00374906
89108,150.0,2.6,105.169,0.00374249
89109,150.0,2.6,105.296,0.00373593
89110,150.0,2.6,105.422,0.00372938
89111,150.0,2.6,105.548,0.00372283
89112,150.0,2.6,105.675,0.0037163
89113,150.0,2.6,105.802,0.00370977
89114,150.0,2.6,105.928,0.00370325
89115,150.0,2.6,106.056,0.00369674
89116,150.0,2.6,106.183,0.00369024
89117,150.0,2.6,106.31,0.00368374
89118,150.0,2.6,106.438,0.00367725
89119,150.0,2.6,106.565,0.00367078
89120,150.0,2.6,106.693,0.00366431
89121,150.0,2.6,106.821,0.00365785
89122,150.0,2.6,106.949,0.00365139
89123,150.0,2.6,107.077,0.00364495
89124,150.0,2.6,107.206,0.00363851
89125,150.0,2.6,107.334,0.00363208
89126,150.0,2.6,107.463,0.00362566
89127,150.0,2.6,107.592,0.00361925
89128,150.0,2.6,107.721,0.00361285
89129,150.0,2.6,107.85,0.00360645
89130,150.0,2.6,107.979,0.00360007
89131,150.0,2.6,108.109,0.00359369
89132,150.0,2.6,108.239,0.00358732
89133,150.0,2.6,108.368,0.00358096
89134,150.0,2.6,108.498,0.0035746
89135,150.0,2.6,108.628,0.00356826
89136,150.0,2.6,108.759,0.00356192
89137,150.0,2.6,108.889,0.00355559
89138,150.0,2.6,109.02,0.00354927
89139,150.0,2.6,109.15,0.00354296
89140,150.0,2.6,109.281,0.00353666
89141,150.0,2.6,109.412,0.00353036
89142,150.0,2.6,109.544,0.00352407
89143,150.0,2.6,109.675,0.00351779
89144,150.0,2.6,109.807,0.00351152
89145,150.0,2.6,109.938,0.00350526
89146,150.0,2.6,110.07,0.00349901
89147,150.0,2.6,110.202,0.00349276
89148,150.0,2.6,110.334,0.00348652
89149,150.0,2.6,110.467,0.00348029
89150,150.0,2.6,110.599,0.00347407
89151,150.0,2.6,110.732,0.00346786
89152,150.0,2.6,110.864,0.00346166
89153,150.0,2.6,110.997,0.00345546
89154,150.0,2.6,111.131,0.00344927
89155,150.0,2.6,111.264,0.00344309
89156,150.0,2.6,111.397,0.00343692
89157,150.0,2.6,111.531,0.00343076
89158,150.0,2.6,111.665,0.0034246
89159,150.0,2.6,111.799,0.00341846
89160,150.0,2.6,111.933,0.00341232
89161,150.0,2.6,112.067,0.00340619
89162,150.0,2.6,112.201,0.00340007
89163,150.0,2.6,112.336,0.00339395
89164,150.0,2.6,112.47,0.00338785
89165,150.0,2.6,112.605,0.00338175
89166,150.0,2.6,112.74,0.00337566
89167,150.0,2.6,112.876,0.00336958
89168,150.0,2.6,113.011,0.00336351
89169,150.0,2.6,113.147,0.00335745
89170,150.0,2.6,113.282,0.00335139
89171,150.0,2.6,113.418,0.00334535
89172,150.0,2.6,113.554,0.00333931
89173,150.0,2.6,113.69,0.00333328
89174,150.0,2.6,113.827,0.00332725
89175,150.0,2.6,113.963,0.00332124
89176,150.0,2.6,114.1,0.00331523
89177,150.0,2.6,114.237,0.00330924
89178,150.0,2.6,114.374,0.00330325
89179,150.0,2.6,114.511,0.00329727
89180,150.0,2.6,114.648,0.00329129
89181,150.0,2.6,114.786,0.00328533
89182,150.0,2.6,114.923,0.00327937
89183,150.0,2.6,115.061,0.00327342
89184,150.0,2.6,115.199,0.00326748
89185,150.0,2.6,115.337,0.00326155
89186,150.0,2.6,115.476,0.00325563
89187,150.0,2.6,115.614,0.00324971
89188,150.0,2.6,115.753,0.00324381
89189,150.0,2.6,115.891,0.00323791
89190,150.0,2.6,116.03,0.00323202
89191,150.0,2.6,116.17,0.00322614
89192,150.0,2.6,116.309,0.00322026
89193,150.0,2.6,116.448,0.0032144
89194,150.0,2.6,116.588,0.00320854
89195,150.0,2.6,116.728,0.00320269
89196,150.0,2.6,116.868,0.00319685
89197,150.0,2.6,117.008,0.00319102
89198,150.0,2.6,117.148,0.00318519
89199,150.0,2.6,117.289,0.00317937
89200,150.0,2.6,117.429,0.00317357
89201,150.0,2.6,117.57,0.00316777
89202,150.0,2.6,117.711,0.00316197
89203,150.0,2.6,117.852,0.00315619
89204,150.0,2.6,117.994,0.00315042
89205,150.0,2.6,118.135,0.00314465
89206,150.0,2.6,118.277,0.00313889
89207,150.0,2.6,118.419,0.00313314
89208,150.0,2.6,118.561,0.0031274
89209,150.0,2.6,118.703,0.00312166
89210,150.0,2.6,118.845,0.00311593
89211,150.0,2.6,118.988,0.00311022
89212,150.0,2.6,119.131,0.00310451
89213,150.0,2.6,119.273,0.0030988
89214,150.0,2.6,119.417,0.00309311
89215,150.0,2.6,119.56,0.00308743
89216,150.0,2.6,119.703,0.00308175
89217,150.0,2.6,119.847,0.00307608
89218,150.0,2.6,119.99,0.00307042
89219,150.0,2.6,120.134,0.00306476
89220,150.0,2.6,120.278,0.00305912
89221,150.0,2.6,120.423,0.00305348
89222,150.0,2.6,120.567,0.00304786
89223,150.0,2.6,120.712,0.00304223
89224,150.0,2.6,120.856,0.00303662
89225,150.0,2.6,121.001,0.00303102
89226,150.0,2.6,121.146,0.00302542
89227,150.0,2.6,121.292,0.00301983
89228,150.0,2.6,121.437,0.00301425
89229,150.0,2.6,121.583,0.00300868
89230,150.0,2.6,121.729,0.00300312
89231,150.0,2.6,121.875,0.00299756
89232,150.0,2.6,122.021,0.00299202
89233,150.0,2.6,122.167,0.00298648
89234,150.0,2.6,122.314,0.00298095
89235,150.0,2.6,122.46,0.00297542
89236,150.0,2.6,122.607,0.00296991
89237,150.0,2.6,122.754,0.0029644
89238,150.0,2.6,122.901,0.0029589
89239,150.0,2.6,123.049,0.00295341
89240,150.0,2.6,123.196,0.00294793
89241,150.0,2.6,123.344,0.00294246
89242,150.0,2.6,123.492,0.00293699
89243,150.0,2.6,123.64,0.00293153
89244,150.0,2.6,123.788,0.00292608
89245,150.0,2.6,123.937,0.00292064
89246,150.0,2.6,124.085,0.0029152
89247,150.0,2.6,124.234,0.00290978
89248,150.0,2.6,124.383,0.00290436
89249,150.0,2.6,124.532,0.00289895
89250,150.0,2.6,124.682,0.00289355
89251,150.0,2.6,124.831,0.00288815
89252,150.0,2.6,124.981,0.00288277
89253,150.0,2.6,125.131,0.00287739
89254,150.0,2.6,125.281,0.00287202
89255,150.0,2.6,125.431,0.00286666
89256,150.0,2.6,125.582,0.0028613
89257,150.0,2.6,125.732,0.00285596
89258,150.0,2.6,125.883,0.00285062
89259,150.0,2.6,126.034,0.00284529
89260,150.0,2.6,126.185,0.00283997
89261,150.0,2.6,126.336,0.00283465
89262,150.0,2.6,126.488,0.00282935
89263,150.0,2.6,126.64,0.00282405
89264,150.0,2.6,126.792,0.00281876
89265,150.0,2.6,126.944,0.00281347
89266,150.0,2.6,127.096,0.0028082
89267,150.0,2.6,127.248,0.00280293
89268,150.0,2.6,127.401,0.00279768
89269,150.0,2.6,127.554,0.00279243
89270,150.0,2.6,127.707,0.00278718
89271,150.0,2.6,127.86,0.00278195
89272,150.0,2.6,128.013,0.00277672
89273,150.0,2.6,128.167,0.0027715
89274,150.0,2.6,128.32,0.00276629
89275,150.0,2.6,128.474,0.00276109
89276,150.0,2.6,128.628,0.00275589
89277,150.0,2.6,128.783,0.00275071
89278,150.0,2.6,128.937,0.00274553
89279,150.0,2.6,129.092,0.00274036
89280,150.0,2.6,129.246,0.00273519
89281,150.0,2.6,129.401,0.00273004
89282,150.0,2.6,129.557,0.00272489
89283,150.0,2.6,129.712,0.00271975
89284,150.0,2.6,129.868,0.00271462
89285,150.0,2.6,130.023,0.00270949
89286,150.0,2.6,130.179,0.00270438
89287,150.0,2.6,130.335,0.00269927
89288,150.0,2.6,130.492,0.00269417
89289,150.0,2.6,130.648,0.00268907
89290,150.0,2.6,130.805,0.00268399
89291,150.0,2.6,130.962,0.00267891
89292,150.0,2.6,131.119,0.00267384
89293,150.0,2.6,131.276,0.00266878
89294,150.0,2.6,131.433,0.00266373
89295,150.0,2.6,131.591,0.00265868
89296,150.0,2.6,131.749,0.00265364
89297,150.0,2.6,131.907,0.00264861
89298,150.0,2.6,132.065,0.00264359
89299,150.0,2.6,132.223,0.00263858
89300,150.0,2.6,132.382,0.00263357
89301,150.0,2.6,132.541,0.00262857
89302,150.0,2.6,132.7,0.00262358
89303,150.0,2.6,132.859,0.0026186
