,T_int,logg,lam,f_nu
36255,100.0,2.4,3.40136,3.79335e-10
36256,100.0,2.4,3.40544,3.73035e-10
36257,100.0,2.4,3.40952,4.2338e-10
36258,100.0,2.4,3.41361,4.01665e-10
36259,100.0,2.4,3.4177,3.45083e-10
36260,100.0,2.4,3.4218,2.54196e-10
36261,100.0,2.4,3.4259,2.90259e-10
36262,100.0,2.4,3.43001,5.38422e-10
36263,100.0,2.4,3.43413,5.40049e-10
36264,100.0,2.4,3.43824,5.00212e-10
36265,100.0,2.4,3.44237,2.33306e-10
36266,100.0,2.4,3.4465,2.547e-10
36267,100.0,2.4,3.45063,2.49874e-10
36268,100.0,2.4,3.45477,2.15233e-10
36269,100.0,2.4,3.45891,2.19273e-10
36270,100.0,2.4,3.46306,2.69846e-10
36271,100.0,2.4,3.46721,3.11824e-10
36272,100.0,2.4,3.47137,3.56558e-10
36273,100.0,2.4,3.47553,4.06385e-10
36274,100.0,2.4,3.4797,3.96147e-10
36275,100.0,2.4,3.48387,3.34215e-10
36276,100.0,2.4,3.48805,2.5686e-10
36277,100.0,2.4,3.49223,4.46343e-10
36278,100.0,2.4,3.49642,4.82246e-10
36279,100.0,2.4,3.50062,5.82698e-10
36280,100.0,2.4,3.50481,5.05163e-10
36281,100.0,2.4,3.50902,6.49351e-10
36282,100.0,2.4,3.51323,5.48585e-10
36283,100.0,2.4,3.51744,4.16019e-10
36284,100.0,2.4,3.52166,5.69059e-10
36285,100.0,2.4,3.52588,7.36801e-10
36286,100.0,2.4,3.53011,8.16351e-10
36287,100.0,2.4,3.53434,4.89403e-10
36288,100.0,2.4,3.53858,3.5176e-10
36289,100.0,2.4,3.54282,4.23486e-10
36290,100.0,2.4,3.54707,4.82823e-10
36291,100.0,2.4,3.55133,4.54673e-10
36292,100.0,2.4,3.55559,3.90989e-10
36293,100.0,2.4,3.55985,3.30774e-10
36294,100.0,2.4,3.56412,4.95847e-10
36295,100.0,2.4,3.56839,5.37236e-10
36296,100.0,2.4,3.57267,7.04968e-10
36297,100.0,2.4,3.57696,6.31325e-10
36298,100.0,2.4,3.58125,5.45464e-10
36299,100.0,2.4,3.58554,4.5032e-10
36300,100.0,2.4,3.58984,4.40424e-10
36301,100.0,2.4,3.59415,5.04202e-10
36302,100.0,2.4,3.59846,6.41278e-10
36303,100.0,2.4,3.60277,6.24762e-10
36304,100.0,2.4,3.60709,5.59957e-10
36305,100.0,2.4,3.61142,4.75751e-10
36306,100.0,2.4,3.61575,5.88024e-10
36307,100.0,2.4,3.62009,6.09209e-10
36308,100.0,2.4,3.62443,6.4873e-10
36309,100.0,2.4,3.62877,1.2891e-09
36310,100.0,2.4,3.63313,2.30599e-09
36311,100.0,2.4,3.63748,2.64676e-09
36312,100.0,2.4,3.64185,2.04279e-09
36313,100.0,2.4,3.64621,1.18816e-09
36314,100.0,2.4,3.65059,1.40935e-09
36315,100.0,2.4,3.65496,1.63701e-09
36316,100.0,2.4,3.65935,1.50284e-09
36317,100.0,2.4,3.66374,8.36451e-10
36318,100.0,2.4,3.66813,4.42544e-10
36319,100.0,2.4,3.67253,4.48382e-10
36320,100.0,2.4,3.67693,6.03527e-10
36321,100.0,2.4,3.68134,7.38717e-10
36322,100.0,2.4,3.68576,9.6235e-10
36323,100.0,2.4,3.69018,1.79256e-09
36324,100.0,2.4,3.6946,4.82722e-09
36325,100.0,2.4,3.69903,4.98562e-09
36326,100.0,2.4,3.70347,4.06207e-09
36327,100.0,2.4,3.70791,9.27339e-10
36328,100.0,2.4,3.71236,5.96867e-10
36329,100.0,2.4,3.71681,6.0479e-10
36330,100.0,2.4,3.72127,5.51904e-10
36331,100.0,2.4,3.72573,5.02221e-10
36332,100.0,2.4,3.7302,5.72516e-10
36333,100.0,2.4,3.73467,5.78713e-10
36334,100.0,2.4,3.73915,5.43364e-10
36335,100.0,2.4,3.74363,4.25723e-10
36336,100.0,2.4,3.74812,7.4206e-10
36337,100.0,2.4,3.75262,1.03487e-09
36338,100.0,2.4,3.75712,9.78349e-10
36339,100.0,2.4,3.76162,7.06134e-10
36340,100.0,2.4,3.76614,4.66749e-10
36341,100.0,2.4,3.77065,5.66392e-10
36342,100.0,2.4,3.77517,6.11144e-10
36343,100.0,2.4,3.7797,5.8039e-10
36344,100.0,2.4,3.78423,4.93745e-10
36345,100.0,2.4,3.78877,3.82352e-10
36346,100.0,2.4,3.79332,8.37292e-10
36347,100.0,2.4,3.79787,9.88062e-10
36348,100.0,2.4,3.80242,9.91407e-10
36349,100.0,2.4,3.80698,5.16424e-10
36350,100.0,2.4,3.81155,4.39499e-10
36351,100.0,2.4,3.81612,4.502e-10
36352,100.0,2.4,3.82069,4.42305e-10
36353,100.0,2.4,3.82528,1.49985e-08
36354,100.0,2.4,3.82986,1.49948e-08
36355,100.0,2.4,3.83446,1.49745e-08
36356,100.0,2.4,3.83905,3.92338e-10
36357,100.0,2.4,3.84366,5.44283e-10
36358,100.0,2.4,3.84827,5.57442e-10
36359,100.0,2.4,3.85288,5.23216e-10
36360,100.0,2.4,3.8575,7.51422e-10
36361,100.0,2.4,3.86213,7.9101e-10
36362,100.0,2.4,3.86676,7.996e-10
36363,100.0,2.4,3.8714,4.31513e-10
36364,100.0,2.4,3.87604,4.30965e-10
36365,100.0,2.4,3.88069,5.00935e-10
36366,100.0,2.4,3.88534,6.10693e-10
36367,100.0,2.4,3.89,6.27275e-10
36368,100.0,2.4,3.89467,1.53314e-08
36369,100.0,2.4,3.89934,1.52273e-08
36370,100.0,2.4,3.90401,1.51842e-08
36371,100.0,2.4,3.9087,8.14575e-10
36372,100.0,2.4,3.91338,1.0345e-09
36373,100.0,2.4,3.91808,1.07729e-09
36374,100.0,2.4,3.92278,1.3764e-09
36375,100.0,2.4,3.92748,1.54394e-09
36376,100.0,2.4,3.93219,4.05874e-09
36377,100.0,2.4,3.93691,3.78541e-09
36378,100.0,2.4,3.94163,3.42454e-09
36379,100.0,2.4,3.94635,9.16304e-10
36380,100.0,2.4,3.95109,5.62975e-10
36381,100.0,2.4,3.95583,7.68316e-10
36382,100.0,2.4,3.96057,2.83089e-09
36383,100.0,2.4,3.96532,5.37041e-09
36384,100.0,2.4,3.97007,5.15458e-09
36385,100.0,2.4,3.97484,3.05578e-09
36386,100.0,2.4,3.9796,4.36603e-10
36387,100.0,2.4,3.98438,4.47848e-10
36388,100.0,2.4,3.98915,6.92157e-10
36389,100.0,2.4,3.99394,6.16496e-09
36390,100.0,2.4,3.99873,1.2728e-08
36391,100.0,2.4,4.00352,1.24819e-08
36392,100.0,2.4,4.00832,1.29171e-08
36393,100.0,2.4,4.01313,6.67282e-09
36394,100.0,2.4,4.01794,6.82145e-09
36395,100.0,2.4,4.02276,6.71607e-09
36396,100.0,2.4,4.02759,6.52802e-09
36397,100.0,2.4,4.03242,7.10817e-09
36398,100.0,2.4,4.03725,1.33901e-09
36399,100.0,2.4,4.04209,2.51064e-09
36400,100.0,2.4,4.04694,2.82729e-08
36401,100.0,2.4,4.05179,1.12201e-07
36402,100.0,2.4,4.05665,1.29096e-07
36403,100.0,2.4,4.06152,1.02729e-07
36404,100.0,2.4,4.06639,1.8796e-08
36405,100.0,2.4,4.07127,1.43413e-09
36406,100.0,2.4,4.07615,4.57282e-09
36407,100.0,2.4,4.08104,1.49796e-07
36408,100.0,2.4,4.08593,1.50606e-07
36409,100.0,2.4,4.09083,1.59239e-07
36410,100.0,2.4,4.09574,2.67948e-08
36411,100.0,2.4,4.10065,2.70346e-08
36412,100.0,2.4,4.10557,2.06464e-08
36413,100.0,2.4,4.11049,6.09595e-08
36414,100.0,2.4,4.11542,7.69939e-07
36415,100.0,2.4,4.12036,7.65077e-07
36416,100.0,2.4,4.1253,7.12142e-07
36417,100.0,2.4,4.13024,3.43207e-08
36418,100.0,2.4,4.1352,1.14642e-07
36419,100.0,2.4,4.14016,1.2068e-07
36420,100.0,2.4,4.14512,8.81605e-08
36421,100.0,2.4,4.15009,7.70154e-09
36422,100.0,2.4,4.15507,2.31145e-08
36423,100.0,2.4,4.16005,7.57614e-07
36424,100.0,2.4,4.16504,7.59298e-07
36425,100.0,2.4,4.17004,7.48148e-07
36426,100.0,2.4,4.17504,1.75283e-06
36427,100.0,2.4,4.18004,2.61511e-06
36428,100.0,2.4,4.18506,2.60512e-06
36429,100.0,2.4,4.19008,8.99956e-07
36430,100.0,2.4,4.1951,3.55444e-08
36431,100.0,2.4,4.20013,3.84498e-08
36432,100.0,2.4,4.20517,1.1395e-08
36433,100.0,2.4,4.21021,8.27363e-08
36434,100.0,2.4,4.21526,1.64641e-06
36435,100.0,2.4,4.22032,2.26148e-06
36436,100.0,2.4,4.22538,2.24934e-06
36437,100.0,2.4,4.23044,6.82462e-07
36438,100.0,2.4,4.23552,3.844e-06
36439,100.0,2.4,4.2406,2.6324e-05
36440,100.0,2.4,4.24568,4.57091e-05
36441,100.0,2.4,4.25077,4.57814e-05
36442,100.0,2.4,4.25587,2.43021e-05
36443,100.0,2.4,4.26098,6.04028e-06
36444,100.0,2.4,4.26609,2.20361e-06
36445,100.0,2.4,4.2712,1.53259e-06
36446,100.0,2.4,4.27632,1.13871e-05
36447,100.0,2.4,4.28145,1.18774e-05
36448,100.0,2.4,4.28659,1.18535e-05
36449,100.0,2.4,4.29173,7.76519e-06
36450,100.0,2.4,4.29688,1.38149e-05
36451,100.0,2.4,4.30203,1.34948e-05
36452,100.0,2.4,4.30719,7.96894e-06
36453,100.0,2.4,4.31235,3.95234e-05
36454,100.0,2.4,4.31752,6.60333e-05
36455,100.0,2.4,4.3227,8.03491e-05
36456,100.0,2.4,4.32789,6.78573e-05
36457,100.0,2.4,4.33308,6.14343e-05
36458,100.0,2.4,4.33827,4.62035e-05
36459,100.0,2.4,4.34348,2.06331e-05
36460,100.0,2.4,4.34868,8.16356e-06
36461,100.0,2.4,4.3539,2.17745e-05
36462,100.0,2.4,4.35912,5.28596e-05
36463,100.0,2.4,4.36435,0.000106256
36464,100.0,2.4,4.36958,0.000194727
36465,100.0,2.4,4.37482,0.000220301
36466,100.0,2.4,4.38007,0.000178271
36467,100.0,2.4,4.38532,7.57647e-05
36468,100.0,2.4,4.39058,4.00341e-05
36469,100.0,2.4,4.39585,4.13643e-05
36470,100.0,2.4,4.40112,5.6687e-05
36471,100.0,2.4,4.4064,8.41866e-05
36472,100.0,2.4,4.41168,0.000130975
36473,100.0,2.4,4.41697,0.000133499
36474,100.0,2.4,4.42227,0.000104486
36475,100.0,2.4,4.42757,3.756e-05
36476,100.0,2.4,4.43288,1.96981e-05
36477,100.0,2.4,4.4382,6.45478e-06
36478,100.0,2.4,4.44352,9.48462e-05
36479,100.0,2.4,4.44885,0.000181729
36480,100.0,2.4,4.45418,0.000251163
36481,100.0,2.4,4.45953,0.000241233
36482,100.0,2.4,4.46487,0.000214777
36483,100.0,2.4,4.47023,0.000192675
36484,100.0,2.4,4.47559,0.000147583
36485,100.0,2.4,4.48096,0.000101352
36486,100.0,2.4,4.48633,8.59262e-05
36487,100.0,2.4,4.49171,0.000218242
36488,100.0,2.4,4.4971,0.000357696
36489,100.0,2.4,4.50249,0.000402749
36490,100.0,2.4,4.50789,0.000287944
36491,100.0,2.4,4.5133,0.000247759
36492,100.0,2.4,4.51871,0.000247673
36493,100.0,2.4,4.52413,0.000262555
36494,100.0,2.4,4.52955,0.00025986
36495,100.0,2.4,4.53499,0.000375569
36496,100.0,2.4,4.54042,0.000427883
36497,100.0,2.4,4.54587,0.000693156
36498,100.0,2.4,4.55132,0.000647658
36499,100.0,2.4,4.55678,0.000717178
36500,100.0,2.4,4.56224,0.000536705
36501,100.0,2.4,4.56772,0.00053929
36502,100.0,2.4,4.57319,0.00047697
36503,100.0,2.4,4.57868,0.000385649
36504,100.0,2.4,4.58417,0.000345824
36505,100.0,2.4,4.58967,0.000628464
36506,100.0,2.4,4.59517,0.000850044
36507,100.0,2.4,4.60068,0.00106764
36508,100.0,2.4,4.6062,0.000959987
36509,100.0,2.4,4.61172,0.00084686
36510,100.0,2.4,4.61725,0.000657602
36511,100.0,2.4,4.62279,0.000439222
36512,100.0,2.4,4.62833,0.0003315
36513,100.0,2.4,4.63388,0.000339939
36514,100.0,2.4,4.63944,0.000421109
36515,100.0,2.4,4.64501,0.000495352
36516,100.0,2.4,4.65058,0.000514633
36517,100.0,2.4,4.65615,0.00053006
36518,100.0,2.4,4.66174,0.000594812
36519,100.0,2.4,4.66733,0.000572448
36520,100.0,2.4,4.67293,0.000489414
36521,100.0,2.4,4.67853,0.000389794
36522,100.0,2.4,4.68414,0.000479122
36523,100.0,2.4,4.68976,0.000675974
36524,100.0,2.4,4.69538,0.000768922
36525,100.0,2.4,4.70101,0.000689745
36526,100.0,2.4,4.70665,0.000544361
36527,100.0,2.4,4.7123,0.000552291
36528,100.0,2.4,4.71795,0.000516536
36529,100.0,2.4,4.7236,0.000506839
36530,100.0,2.4,4.72927,0.000466806
36531,100.0,2.4,4.73494,0.00054888
36532,100.0,2.4,4.74062,0.000583135
36533,100.0,2.4,4.7463,0.00063369
36534,100.0,2.4,4.752,0.000719993
36535,100.0,2.4,4.7577,0.000769296
36536,100.0,2.4,4.7634,0.000658131
36537,100.0,2.4,4.76911,0.000491022
36538,100.0,2.4,4.77483,0.000382497
36539,100.0,2.4,4.78056,0.000337425
36540,100.0,2.4,4.78629,0.000317184
36541,100.0,2.4,4.79203,0.000412095
36542,100.0,2.4,4.79778,0.000424573
36543,100.0,2.4,4.80353,0.000455731
36544,100.0,2.4,4.80929,0.000418586
36545,100.0,2.4,4.81506,0.000444174
36546,100.0,2.4,4.82084,0.000460458
36547,100.0,2.4,4.82662,0.000475387
36548,100.0,2.4,4.8324,0.000465969
36549,100.0,2.4,4.8382,0.000387213
36550,100.0,2.4,4.844,0.000339589
36551,100.0,2.4,4.84981,0.000344592
36552,100.0,2.4,4.85563,0.000327417
36553,100.0,2.4,4.86145,0.000304192
36554,100.0,2.4,4.86728,0.000294752
36555,100.0,2.4,4.87312,0.00027486
36556,100.0,2.4,4.87896,0.000263516
36557,100.0,2.4,4.88481,0.000241963
36558,100.0,2.4,4.89067,0.000273079
36559,100.0,2.4,4.89654,0.000297013
36560,100.0,2.4,4.90241,0.000378357
36561,100.0,2.4,4.90829,0.000503072
36562,100.0,2.4,4.91417,0.000547986
36563,100.0,2.4,4.92007,0.000497605
36564,100.0,2.4,4.92597,0.000366373
36565,100.0,2.4,4.93188,0.000250572
36566,100.0,2.4,4.93779,0.000265437
36567,100.0,2.4,4.94371,0.000351463
36568,100.0,2.4,4.94964,0.00041713
36569,100.0,2.4,4.95558,0.000343333
36570,100.0,2.4,4.96152,0.000234052
36571,100.0,2.4,4.96747,0.000244232
36572,100.0,2.4,4.97343,0.000187406
36573,100.0,2.4,4.97939,0.000294669
36574,100.0,2.4,4.98536,0.000354509
36575,100.0,2.4,4.99134,0.000514251
36576,100.0,2.4,4.99733,0.000538119
36577,100.0,2.4,5.00332,0.000509241
36578,100.0,2.4,5.00932,0.000439833
36579,100.0,2.4,5.01533,0.00028638
36580,100.0,2.4,5.02134,0.000236756
36581,100.0,2.4,5.02736,0.000286382
36582,100.0,2.4,5.03339,0.000454303
36583,100.0,2.4,5.03943,0.000514747
36584,100.0,2.4,5.04547,0.000533815
36585,100.0,2.4,5.05152,0.000547314
36586,100.0,2.4,5.05758,0.000548655
36587,100.0,2.4,5.06365,0.000510369
36588,100.0,2.4,5.06972,0.000486257
36589,100.0,2.4,5.0758,0.00042419
36590,100.0,2.4,5.08189,0.000372091
36591,100.0,2.4,5.08798,0.000316311
36592,100.0,2.4,5.09408,0.000356169
36593,100.0,2.4,5.10019,0.000389598
36594,100.0,2.4,5.10631,0.000332644
36595,100.0,2.4,5.11243,0.000363591
36596,100.0,2.4,5.11856,0.000390761
36597,100.0,2.4,5.1247,0.000489276
36598,100.0,2.4,5.13085,0.000441321
36599,100.0,2.4,5.137,0.00039037
36600,100.0,2.4,5.14316,0.00031263
36601,100.0,2.4,5.14933,0.000304268
36602,100.0,2.4,5.1555,0.000365706
36603,100.0,2.4,5.16169,0.000445588
36604,100.0,2.4,5.16788,0.000477005
36605,100.0,2.4,5.17408,0.000481111
36606,100.0,2.4,5.18028,0.000442587
36607,100.0,2.4,5.18649,0.000375691
36608,100.0,2.4,5.19271,0.000306818
36609,100.0,2.4,5.19894,0.000249073
36610,100.0,2.4,5.20517,0.000228854
36611,100.0,2.4,5.21142,0.000220607
36612,100.0,2.4,5.21767,0.000191654
36613,100.0,2.4,5.22392,0.000187782
36614,100.0,2.4,5.23019,0.000190274
36615,100.0,2.4,5.23646,0.000237148
36616,100.0,2.4,5.24274,0.000301009
36617,100.0,2.4,5.24903,0.000253033
36618,100.0,2.4,5.25532,0.000283426
36619,100.0,2.4,5.26163,0.000269136
36620,100.0,2.4,5.26794,0.000282752
36621,100.0,2.4,5.27425,0.000200693
36622,100.0,2.4,5.28058,0.000128565
36623,100.0,2.4,5.28691,0.000119601
36624,100.0,2.4,5.29325,9.87519e-05
36625,100.0,2.4,5.2996,8.39405e-05
36626,100.0,2.4,5.30596,4.1146e-05
36627,100.0,2.4,5.31232,3.09657e-05
36628,100.0,2.4,5.31869,5.80301e-07
36629,100.0,2.4,5.32507,1.14504e-06
36630,100.0,2.4,5.33145,1.62899e-06
36631,100.0,2.4,5.33785,2.6464e-06
36632,100.0,2.4,5.34425,1.81441e-06
36633,100.0,2.4,5.35066,1.48496e-05
36634,100.0,2.4,5.35707,1.52812e-05
36635,100.0,2.4,5.3635,1.76814e-05
36636,100.0,2.4,5.36993,1.21753e-05
36637,100.0,2.4,5.37637,2.62467e-05
36638,100.0,2.4,5.38282,3.7268e-05
36639,100.0,2.4,5.38927,3.41759e-05
36640,100.0,2.4,5.39574,5.04605e-05
36641,100.0,2.4,5.40221,6.4401e-05
36642,100.0,2.4,5.40869,7.268e-05
36643,100.0,2.4,5.41517,4.22769e-05
36644,100.0,2.4,5.42167,1.50818e-05
36645,100.0,2.4,5.42817,2.60236e-06
36646,100.0,2.4,5.43468,1.87221e-06
36647,100.0,2.4,5.4412,1.51642e-06
36648,100.0,2.4,5.44772,9.99133e-07
36649,100.0,2.4,5.45425,1.97666e-06
36650,100.0,2.4,5.4608,6.73186e-06
36651,100.0,2.4,5.46734,8.22065e-06
36652,100.0,2.4,5.4739,6.83525e-06
36653,100.0,2.4,5.48047,2.33578e-06
36654,100.0,2.4,5.48704,7.37548e-07
36655,100.0,2.4,5.49362,4.55994e-07
36656,100.0,2.4,5.50021,1.91611e-07
36657,100.0,2.4,5.5068,1.08616e-07
36658,100.0,2.4,5.51341,2.24006e-07
36659,100.0,2.4,5.52002,8.7919e-07
36660,100.0,2.4,5.52664,1.14529e-06
36661,100.0,2.4,5.53327,1.53523e-06
36662,100.0,2.4,5.5399,2.32938e-06
36663,100.0,2.4,5.54655,2.06118e-06
36664,100.0,2.4,5.5532,1.73511e-06
36665,100.0,2.4,5.55986,5.5967e-07
36666,100.0,2.4,5.56653,5.63055e-07
36667,100.0,2.4,5.5732,3.27944e-07
36668,100.0,2.4,5.57988,5.94409e-08
36669,100.0,2.4,5.58658,1.40535e-07
36670,100.0,2.4,5.59328,2.02165e-07
36671,100.0,2.4,5.59998,2.18678e-07
36672,100.0,2.4,5.6067,1.35217e-07
36673,100.0,2.4,5.61342,1.26834e-07
36674,100.0,2.4,5.62016,1.36302e-07
36675,100.0,2.4,5.6269,1.7985e-07
36676,100.0,2.4,5.63364,2.42722e-07
36677,100.0,2.4,5.6404,3.56649e-07
36678,100.0,2.4,5.64716,3.22944e-07
36679,100.0,2.4,5.65394,2.64959e-07
36680,100.0,2.4,5.66072,1.60982e-07
36681,100.0,2.4,5.66751,1.58991e-07
36682,100.0,2.4,5.6743,1.05503e-07
36683,100.0,2.4,5.68111,7.41714e-08
36684,100.0,2.4,5.68792,7.96353e-08
36685,100.0,2.4,5.69474,1.00275e-07
36686,100.0,2.4,5.70157,1.34021e-07
36687,100.0,2.4,5.70841,1.25945e-07
36688,100.0,2.4,5.71525,1.09795e-07
36689,100.0,2.4,5.72211,1.044e-07
36690,100.0,2.4,5.72897,1.27096e-07
36691,100.0,2.4,5.73584,1.59304e-07
36692,100.0,2.4,5.74272,5.38162e-07
36693,100.0,2.4,5.74961,6.02348e-07
36694,100.0,2.4,5.7565,5.97391e-07
36695,100.0,2.4,5.76341,2.1024e-07
36696,100.0,2.4,5.77032,1.40409e-07
36697,100.0,2.4,5.77724,1.17739e-07
36698,100.0,2.4,5.78417,1.06743e-07
36699,100.0,2.4,5.7911,1.27424e-07
36700,100.0,2.4,5.79805,1.59601e-07
36701,100.0,2.4,5.805,2.00633e-07
36702,100.0,2.4,5.81196,2.31488e-07
36703,100.0,2.4,5.81893,3.77233e-07
36704,100.0,2.4,5.82591,5.24439e-07
36705,100.0,2.4,5.8329,5.32678e-07
36706,100.0,2.4,5.83989,3.98481e-07
36707,100.0,2.4,5.8469,4.67287e-07
36708,100.0,2.4,5.85391,4.7313e-07
36709,100.0,2.4,5.86093,9.01313e-07
36710,100.0,2.4,5.86796,1.29672e-06
36711,100.0,2.4,5.87499,2.00911e-06
36712,100.0,2.4,5.88204,1.95826e-06
36713,100.0,2.4,5.88909,1.44206e-06
36714,100.0,2.4,5.89616,9.08788e-07
36715,100.0,2.4,5.90323,9.24468e-07
36716,100.0,2.4,5.91031,9.27122e-07
36717,100.0,2.4,5.91739,7.0398e-07
36718,100.0,2.4,5.92449,3.23518e-07
36719,100.0,2.4,5.9316,4.32174e-07
36720,100.0,2.4,5.93871,6.68235e-07
36721,100.0,2.4,5.94583,7.13834e-07
36722,100.0,2.4,5.95296,5.89537e-07
36723,100.0,2.4,5.9601,5.10785e-07
36724,100.0,2.4,5.96725,4.5114e-07
36725,100.0,2.4,5.97441,8.79855e-07
36726,100.0,2.4,5.98157,9.2879e-07
36727,100.0,2.4,5.98874,9.65501e-07
36728,100.0,2.4,5.99593,5.08062e-07
36729,100.0,2.4,6.00312,3.41815e-07
36730,100.0,2.4,6.01032,6.89605e-07
36731,100.0,2.4,6.01752,8.24925e-07
36732,100.0,2.4,6.02474,9.46828e-07
36733,100.0,2.4,6.03196,6.66961e-07
36734,100.0,2.4,6.0392,5.78121e-07
36735,100.0,2.4,6.04644,4.90054e-07
36736,100.0,2.4,6.05369,4.80339e-07
36737,100.0,2.4,6.06095,1.15106e-06
36738,100.0,2.4,6.06822,1.77272e-06
36739,100.0,2.4,6.0755,1.82588e-06
36740,100.0,2.4,6.08278,1.45752e-06
36741,100.0,2.4,6.09008,1.22638e-06
36742,100.0,2.4,6.09738,2.43277e-06
36743,100.0,2.4,6.10469,3.48601e-06
36744,100.0,2.4,6.11202,3.20522e-06
36745,100.0,2.4,6.11935,2.38176e-06
36746,100.0,2.4,6.12668,1.33565e-06
36747,100.0,2.4,6.13403,2.8796e-06
36748,100.0,2.4,6.14139,4.39676e-06
36749,100.0,2.4,6.14875,6.5105e-06
36750,100.0,2.4,6.15613,6.67653e-06
36751,100.0,2.4,6.16351,5.18571e-06
36752,100.0,2.4,6.1709,3.08201e-06
36753,100.0,2.4,6.1783,1.93875e-06
36754,100.0,2.4,6.18571,4.01919e-06
36755,100.0,2.4,6.19313,5.73911e-06
36756,100.0,2.4,6.20056,8.25932e-06
36757,100.0,2.4,6.20799,7.81296e-06
36758,100.0,2.4,6.21544,6.20165e-06
36759,100.0,2.4,6.22289,3.282e-06
36760,100.0,2.4,6.23035,1.1082e-06
36761,100.0,2.4,6.23783,1.11807e-06
36762,100.0,2.4,6.24531,8.77701e-07
36763,100.0,2.4,6.2528,4.21392e-06
36764,100.0,2.4,6.26029,6.47671e-06
36765,100.0,2.4,6.2678,6.85272e-06
36766,100.0,2.4,6.27532,3.70835e-06
36767,100.0,2.4,6.28284,1.1585e-06
36768,100.0,2.4,6.29038,1.40253e-06
36769,100.0,2.4,6.29792,1.28211e-06
36770,100.0,2.4,6.30548,1.06977e-06
36771,100.0,2.4,6.31304,5.80462e-07
36772,100.0,2.4,6.32061,1.36476e-06
36773,100.0,2.4,6.32819,2.41867e-06
36774,100.0,2.4,6.33578,2.62434e-06
36775,100.0,2.4,6.34338,1.92977e-06
36776,100.0,2.4,6.35098,2.42179e-06
36777,100.0,2.4,6.3586,2.12214e-06
36778,100.0,2.4,6.36623,2.39006e-06
36779,100.0,2.4,6.37386,1.16566e-06
36780,100.0,2.4,6.3815,1.83411e-06
36781,100.0,2.4,6.38916,5.49071e-06
36782,100.0,2.4,6.39682,1.03362e-05
36783,100.0,2.4,6.40449,1.04533e-05
36784,100.0,2.4,6.41217,1.09145e-05
36785,100.0,2.4,6.41986,6.4399e-06
36786,100.0,2.4,6.42756,5.77668e-06
36787,100.0,2.4,6.43527,1.45167e-06
36788,100.0,2.4,6.44299,1.00975e-06
36789,100.0,2.4,6.45071,1.1807e-06
36790,100.0,2.4,6.45845,1.30067e-06
36791,100.0,2.4,6.46619,1.25421e-06
36792,100.0,2.4,6.47395,1.10506e-06
36793,100.0,2.4,6.48171,1.11347e-06
36794,100.0,2.4,6.48949,1.64184e-06
36795,100.0,2.4,6.49727,2.81252e-06
36796,100.0,2.4,6.50506,5.28417e-06
36797,100.0,2.4,6.51286,9.14053e-06
36798,100.0,2.4,6.52067,8.0986e-06
36799,100.0,2.4,6.52849,6.13687e-06
36800,100.0,2.4,6.53632,1.75243e-06
36801,100.0,2.4,6.54416,1.68292e-06
36802,100.0,2.4,6.55201,1.00236e-06
36803,100.0,2.4,6.55987,1.19102e-06
36804,100.0,2.4,6.56773,2.62058e-06
36805,100.0,2.4,6.57561,2.56162e-06
36806,100.0,2.4,6.58349,2.58202e-06
36807,100.0,2.4,6.59139,1.16845e-06
36808,100.0,2.4,6.59929,1.42342e-06
36809,100.0,2.4,6.60721,1.13696e-06
36810,100.0,2.4,6.61513,9.25657e-07
36811,100.0,2.4,6.62307,1.23465e-06
36812,100.0,2.4,6.63101,6.79539e-06
36813,100.0,2.4,6.63896,7.07253e-06
36814,100.0,2.4,6.64692,6.60197e-06
36815,100.0,2.4,6.65489,1.42773e-06
36816,100.0,2.4,6.66287,1.24593e-06
36817,100.0,2.4,6.67086,1.23151e-06
36818,100.0,2.4,6.67886,1.25287e-06
36819,100.0,2.4,6.68687,2.06402e-06
36820,100.0,2.4,6.69489,2.25366e-06
36821,100.0,2.4,6.70292,1.83949e-06
36822,100.0,2.4,6.71096,1.0938e-06
36823,100.0,2.4,6.71901,1.38329e-06
36824,100.0,2.4,6.72707,4.31853e-06
36825,100.0,2.4,6.73513,9.73819e-06
36826,100.0,2.4,6.74321,9.31638e-06
36827,100.0,2.4,6.7513,1.03225e-05
36828,100.0,2.4,6.75939,6.82125e-06
36829,100.0,2.4,6.7675,7.67475e-06
36830,100.0,2.4,6.77562,4.42079e-06
36831,100.0,2.4,6.78374,3.62335e-06
36832,100.0,2.4,6.79188,3.66797e-06
36833,100.0,2.4,6.80002,3.20364e-06
36834,100.0,2.4,6.80818,2.24094e-06
36835,100.0,2.4,6.81634,1.57141e-06
36836,100.0,2.4,6.82452,1.47206e-06
36837,100.0,2.4,6.8327,5.28136e-06
36838,100.0,2.4,6.8409,5.29225e-06
36839,100.0,2.4,6.8491,5.53151e-06
36840,100.0,2.4,6.85731,2.23818e-06
36841,100.0,2.4,6.86554,2.25688e-06
36842,100.0,2.4,6.87377,2.07705e-06
36843,100.0,2.4,6.88201,1.75396e-06
36844,100.0,2.4,6.89027,2.66318e-06
36845,100.0,2.4,6.89853,6.46997e-06
36846,100.0,2.4,6.9068,9.71595e-06
36847,100.0,2.4,6.91509,8.69427e-06
36848,100.0,2.4,6.92338,5.3623e-06
36849,100.0,2.4,6.93168,1.94908e-06
