,T_int,logg,lam,f_nu
81689,150.0,2.8,4.99325,0.00125538
81690,150.0,2.8,4.99947,0.00131328
81691,150.0,2.8,5.00568,0.00105963
81692,150.0,2.8,5.01191,0.000863224
81693,150.0,2.8,5.01815,0.000631566
81694,150.0,2.8,5.02439,0.000590467
81695,150.0,2.8,5.03064,0.000862606
81696,150.0,2.8,5.0369,0.00115233
81697,150.0,2.8,5.04316,0.00118278
81698,150.0,2.8,5.04943,0.00136421
81699,150.0,2.8,5.05572,0.00139588
81700,150.0,2.8,5.062,0.00152806
81701,150.0,2.8,5.0683,0.00130817
81702,150.0,2.8,5.07461,0.00106533
81703,150.0,2.8,5.08092,0.000842008
81704,150.0,2.8,5.08724,0.000761806
81705,150.0,2.8,5.09357,0.000874306
81706,150.0,2.8,5.0999,0.000991701
81707,150.0,2.8,5.10625,0.000870855
81708,150.0,2.8,5.1126,0.000954919
81709,150.0,2.8,5.11896,0.000979926
81710,150.0,2.8,5.12533,0.00116536
81711,150.0,2.8,5.1317,0.000971803
81712,150.0,2.8,5.13809,0.000784866
81713,150.0,2.8,5.14448,0.000622631
81714,150.0,2.8,5.15088,0.000707085
81715,150.0,2.8,5.15728,0.000916739
81716,150.0,2.8,5.1637,0.00109499
81717,150.0,2.8,5.17012,0.0010677
81718,150.0,2.8,5.17655,0.00110336
81719,150.0,2.8,5.18299,0.00101975
81720,150.0,2.8,5.18944,0.000979336
81721,150.0,2.8,5.1959,0.000797261
81722,150.0,2.8,5.20236,0.000711662
81723,150.0,2.8,5.20883,0.000676733
81724,150.0,2.8,5.21531,0.000650634
81725,150.0,2.8,5.2218,0.000624526
81726,150.0,2.8,5.22829,0.000644623
81727,150.0,2.8,5.2348,0.000621238
81728,150.0,2.8,5.24131,0.00081877
81729,150.0,2.8,5.24783,0.000793569
81730,150.0,2.8,5.25436,0.000965796
81731,150.0,2.8,5.26089,0.000929433
81732,150.0,2.8,5.26744,0.000910945
81733,150.0,2.8,5.27399,0.000717131
81734,150.0,2.8,5.28055,0.000573869
81735,150.0,2.8,5.28712,0.000552794
81736,150.0,2.8,5.2937,0.000481567
81737,150.0,2.8,5.30028,0.00043337
81738,150.0,2.8,5.30687,0.000286678
81739,150.0,2.8,5.31348,0.000186975
81740,150.0,2.8,5.32009,7.36884e-05
81741,150.0,2.8,5.3267,5.50134e-05
81742,150.0,2.8,5.33333,6.86699e-05
81743,150.0,2.8,5.33996,3.53203e-05
81744,150.0,2.8,5.34661,4.40711e-05
81745,150.0,2.8,5.35326,0.000125061
81746,150.0,2.8,5.35992,0.00014417
81747,150.0,2.8,5.36658,0.000168291
81748,150.0,2.8,5.37326,0.00017664
81749,150.0,2.8,5.37994,0.000263401
81750,150.0,2.8,5.38664,0.000260639
81751,150.0,2.8,5.39334,0.000301277
81752,150.0,2.8,5.40005,0.00036812
81753,150.0,2.8,5.40676,0.000450902
81754,150.0,2.8,5.41349,0.000348533
81755,150.0,2.8,5.42022,0.000175602
81756,150.0,2.8,5.42697,5.93125e-05
81757,150.0,2.8,5.43372,3.05144e-05
81758,150.0,2.8,5.44048,2.25188e-05
81759,150.0,2.8,5.44724,1.46901e-05
81760,150.0,2.8,5.45402,2.03439e-05
81761,150.0,2.8,5.4608,6.96066e-05
81762,150.0,2.8,5.4676,8.47692e-05
81763,150.0,2.8,5.4744,7.30524e-05
81764,150.0,2.8,5.48121,3.23094e-05
81765,150.0,2.8,5.48803,2.17423e-05
81766,150.0,2.8,5.49485,1.69454e-05
81767,150.0,2.8,5.50169,8.38168e-06
81768,150.0,2.8,5.50853,2.0762e-06
81769,150.0,2.8,5.51538,3.0794e-05
81770,150.0,2.8,5.52225,3.80089e-05
81771,150.0,2.8,5.52911,4.48549e-05
81772,150.0,2.8,5.53599,3.53669e-05
81773,150.0,2.8,5.54288,3.15282e-05
81774,150.0,2.8,5.54977,2.56014e-05
81775,150.0,2.8,5.55668,1.71635e-05
81776,150.0,2.8,5.56359,1.72594e-05
81777,150.0,2.8,5.57051,1.63362e-05
81778,150.0,2.8,5.57744,4.54554e-06
81779,150.0,2.8,5.58438,1.07345e-06
81780,150.0,2.8,5.59132,1.07203e-06
81781,150.0,2.8,5.59828,5.27053e-07
81782,150.0,2.8,5.60524,6.32728e-07
81783,150.0,2.8,5.61222,6.25228e-07
81784,150.0,2.8,5.6192,6.43111e-07
81785,150.0,2.8,5.62619,2.30922e-06
81786,150.0,2.8,5.63319,7.67942e-06
81787,150.0,2.8,5.64019,8.09966e-06
81788,150.0,2.8,5.64721,6.38331e-06
81789,150.0,2.8,5.65423,1.04017e-06
81790,150.0,2.8,5.66127,6.31768e-07
81791,150.0,2.8,5.66831,7.25348e-07
81792,150.0,2.8,5.67536,8.14076e-07
81793,150.0,2.8,5.68242,1.09015e-06
81794,150.0,2.8,5.68949,2.85433e-06
81795,150.0,2.8,5.69657,3.30559e-06
81796,150.0,2.8,5.70365,3.0529e-06
81797,150.0,2.8,5.71075,2.85292e-06
81798,150.0,2.8,5.71785,2.33848e-06
81799,150.0,2.8,5.72497,2.34674e-06
81800,150.0,2.8,5.73209,7.46159e-07
81801,150.0,2.8,5.73922,8.57938e-07
81802,150.0,2.8,5.74636,9.59599e-07
81803,150.0,2.8,5.7535,9.11371e-07
81804,150.0,2.8,5.76066,8.35637e-07
81805,150.0,2.8,5.76783,7.99402e-07
81806,150.0,2.8,5.775,9.2085e-07
81807,150.0,2.8,5.78219,1.43907e-06
81808,150.0,2.8,5.78938,1.41742e-06
81809,150.0,2.8,5.79658,1.32315e-06
81810,150.0,2.8,5.80379,8.24525e-07
81811,150.0,2.8,5.81101,8.39226e-07
81812,150.0,2.8,5.81824,9.2398e-07
81813,150.0,2.8,5.82548,1.01766e-06
81814,150.0,2.8,5.83272,1.03216e-06
81815,150.0,2.8,5.83998,9.74899e-07
81816,150.0,2.8,5.84724,1.01592e-06
81817,150.0,2.8,5.85452,1.04265e-06
81818,150.0,2.8,5.8618,1.38838e-06
81819,150.0,2.8,5.86909,1.66112e-06
81820,150.0,2.8,5.87639,2.12836e-06
81821,150.0,2.8,5.8837,1.92645e-06
81822,150.0,2.8,5.89102,1.62726e-06
81823,150.0,2.8,5.89835,1.33999e-06
81824,150.0,2.8,5.90569,1.39159e-06
81825,150.0,2.8,5.91303,1.35738e-06
81826,150.0,2.8,5.92039,1.46004e-06
81827,150.0,2.8,5.92775,1.52993e-06
81828,150.0,2.8,5.93513,1.77003e-06
81829,150.0,2.8,5.94251,1.5632e-06
81830,150.0,2.8,5.9499,1.40058e-06
81831,150.0,2.8,5.9573,1.23971e-06
81832,150.0,2.8,5.96471,1.2434e-06
81833,150.0,2.8,5.97213,1.36276e-06
81834,150.0,2.8,5.97956,1.56131e-06
81835,150.0,2.8,5.987,1.59176e-06
81836,150.0,2.8,5.99445,1.50755e-06
81837,150.0,2.8,6.00191,1.3702e-06
81838,150.0,2.8,6.00937,1.58889e-06
81839,150.0,2.8,6.01685,1.68763e-06
81840,150.0,2.8,6.02433,1.69709e-06
81841,150.0,2.8,6.03183,1.53887e-06
81842,150.0,2.8,6.03933,1.50767e-06
81843,150.0,2.8,6.04684,1.49792e-06
81844,150.0,2.8,6.05436,1.53954e-06
81845,150.0,2.8,6.06189,1.95951e-06
81846,150.0,2.8,6.06943,2.25964e-06
81847,150.0,2.8,6.07698,2.26518e-06
81848,150.0,2.8,6.08454,2.17377e-06
81849,150.0,2.8,6.09211,2.0624e-06
81850,150.0,2.8,6.09969,3.30798e-06
81851,150.0,2.8,6.10728,3.29028e-06
81852,150.0,2.8,6.11488,3.29939e-06
81853,150.0,2.8,6.12248,2.32152e-06
81854,150.0,2.8,6.1301,2.56247e-06
81855,150.0,2.8,6.13772,3.68347e-06
81856,150.0,2.8,6.14536,4.72369e-06
81857,150.0,2.8,6.153,5.95889e-06
81858,150.0,2.8,6.16066,5.12037e-06
81859,150.0,2.8,6.16832,4.0894e-06
81860,150.0,2.8,6.17599,2.7688e-06
81861,150.0,2.8,6.18368,3.56431e-06
81862,150.0,2.8,6.19137,4.70865e-06
81863,150.0,2.8,6.19907,6.07044e-06
81864,150.0,2.8,6.20678,6.38762e-06
81865,150.0,2.8,6.2145,5.34121e-06
81866,150.0,2.8,6.22223,3.87951e-06
81867,150.0,2.8,6.22997,3.08169e-06
81868,150.0,2.8,6.23772,3.15473e-06
81869,150.0,2.8,6.24548,3.10657e-06
81870,150.0,2.8,6.25325,5.01164e-06
81871,150.0,2.8,6.26103,5.937e-06
81872,150.0,2.8,6.26882,6.04252e-06
81873,150.0,2.8,6.27662,3.66594e-06
81874,150.0,2.8,6.28442,2.65807e-06
81875,150.0,2.8,6.29224,2.7209e-06
81876,150.0,2.8,6.30007,3.05824e-06
81877,150.0,2.8,6.30791,3.51314e-06
81878,150.0,2.8,6.31575,3.55439e-06
81879,150.0,2.8,6.32361,3.93252e-06
81880,150.0,2.8,6.33148,3.7761e-06
81881,150.0,2.8,6.33935,3.68106e-06
81882,150.0,2.8,6.34724,3.37456e-06
81883,150.0,2.8,6.35513,3.29791e-06
81884,150.0,2.8,6.36304,3.324e-06
81885,150.0,2.8,6.37095,3.28328e-06
81886,150.0,2.8,6.37888,3.18528e-06
81887,150.0,2.8,6.38681,5.08929e-06
81888,150.0,2.8,6.39476,8.5729e-06
81889,150.0,2.8,6.40271,9.2171e-06
81890,150.0,2.8,6.41068,9.63404e-06
81891,150.0,2.8,6.41865,6.54026e-06
81892,150.0,2.8,6.42664,5.96641e-06
81893,150.0,2.8,6.43463,3.81726e-06
81894,150.0,2.8,6.44264,3.39179e-06
81895,150.0,2.8,6.45065,3.51238e-06
81896,150.0,2.8,6.45867,3.57566e-06
81897,150.0,2.8,6.46671,3.6279e-06
81898,150.0,2.8,6.47475,3.61668e-06
81899,150.0,2.8,6.48281,3.69966e-06
81900,150.0,2.8,6.49087,4.10842e-06
81901,150.0,2.8,6.49894,4.94349e-06
81902,150.0,2.8,6.50703,6.94683e-06
81903,150.0,2.8,6.51512,7.70845e-06
81904,150.0,2.8,6.52323,7.09985e-06
81905,150.0,2.8,6.53134,5.32696e-06
81906,150.0,2.8,6.53947,4.44753e-06
81907,150.0,2.8,6.5476,4.46241e-06
81908,150.0,2.8,6.55575,6.09354e-06
81909,150.0,2.8,6.5639,7.11315e-06
81910,150.0,2.8,6.57207,7.12727e-06
81911,150.0,2.8,6.58024,5.4809e-06
81912,150.0,2.8,6.58843,4.48014e-06
81913,150.0,2.8,6.59662,4.55193e-06
81914,150.0,2.8,6.60483,4.70708e-06
81915,150.0,2.8,6.61305,6.83015e-06
81916,150.0,2.8,6.62127,7.19204e-06
81917,150.0,2.8,6.62951,1.15308e-05
81918,150.0,2.8,6.63775,1.49092e-05
81919,150.0,2.8,6.64601,1.50511e-05
81920,150.0,2.8,6.65428,1.08118e-05
81921,150.0,2.8,6.66256,5.74089e-06
81922,150.0,2.8,6.67084,5.78335e-06
81923,150.0,2.8,6.67914,5.91582e-06
81924,150.0,2.8,6.68745,6.03592e-06
81925,150.0,2.8,6.69577,5.92211e-06
81926,150.0,2.8,6.7041,8.53025e-06
81927,150.0,2.8,6.71244,1.05564e-05
81928,150.0,2.8,6.72079,2.5818e-05
81929,150.0,2.8,6.72915,2.79205e-05
81930,150.0,2.8,6.73752,2.67534e-05
81931,150.0,2.8,6.7459,2.56641e-05
81932,150.0,2.8,6.75429,6.34758e-05
81933,150.0,2.8,6.76269,9.49078e-05
81934,150.0,2.8,6.77111,0.000114329
81935,150.0,2.8,6.77953,8.11983e-05
81936,150.0,2.8,6.78796,5.03974e-05
81937,150.0,2.8,6.79641,1.81403e-05
81938,150.0,2.8,6.80486,2.18633e-05
81939,150.0,2.8,6.81333,2.09395e-05
81940,150.0,2.8,6.8218,2.05767e-05
81941,150.0,2.8,6.83029,4.31008e-05
81942,150.0,2.8,6.83878,6.12181e-05
81943,150.0,2.8,6.84729,6.08977e-05
81944,150.0,2.8,6.85581,2.59849e-05
81945,150.0,2.8,6.86434,7.87975e-06
81946,150.0,2.8,6.87288,1.15903e-05
81947,150.0,2.8,6.88142,1.6118e-05
81948,150.0,2.8,6.88998,1.65029e-05
81949,150.0,2.8,6.89856,9.48084e-05
81950,150.0,2.8,6.90714,0.000126734
81951,150.0,2.8,6.91573,0.000127934
81952,150.0,2.8,6.92433,4.64452e-05
81953,150.0,2.8,6.93295,1.34441e-05
81954,150.0,2.8,6.94157,4.29703e-05
81955,150.0,2.8,6.9502,0.000139847
81956,150.0,2.8,6.95885,0.000162299
81957,150.0,2.8,6.96751,0.000134052
81958,150.0,2.8,6.97617,0.000344053
81959,150.0,2.8,6.98485,0.000651882
81960,150.0,2.8,6.99354,0.000801874
81961,150.0,2.8,7.00224,0.000539242
81962,150.0,2.8,7.01095,0.000252107
81963,150.0,2.8,7.01967,0.000261782
81964,150.0,2.8,7.0284,0.000541564
81965,150.0,2.8,7.03715,0.000848941
81966,150.0,2.8,7.0459,0.00103813
81967,150.0,2.8,7.05466,0.000809217
81968,150.0,2.8,7.06344,0.00052112
81969,150.0,2.8,7.07223,0.000209054
81970,150.0,2.8,7.08102,0.000170147
81971,150.0,2.8,7.08983,0.000212077
81972,150.0,2.8,7.09865,0.000232231
81973,150.0,2.8,7.10748,0.000198457
81974,150.0,2.8,7.11632,0.000140919
81975,150.0,2.8,7.12518,0.000390319
81976,150.0,2.8,7.13404,0.00072419
81977,150.0,2.8,7.14291,0.000752713
81978,150.0,2.8,7.1518,0.000511659
81979,150.0,2.8,7.1607,0.000256513
81980,150.0,2.8,7.1696,0.000208047
81981,150.0,2.8,7.17852,0.000246457
81982,150.0,2.8,7.18745,0.000365497
81983,150.0,2.8,7.19639,0.00046457
81984,150.0,2.8,7.20534,0.000391113
81985,150.0,2.8,7.21431,0.000172796
81986,150.0,2.8,7.22328,4.98569e-05
81987,150.0,2.8,7.23227,4.16733e-05
81988,150.0,2.8,7.24126,4.23371e-05
81989,150.0,2.8,7.25027,3.9867e-05
81990,150.0,2.8,7.25929,1.87465e-05
81991,150.0,2.8,7.26832,1.86402e-05
81992,150.0,2.8,7.27736,2.81745e-05
81993,150.0,2.8,7.28641,2.73709e-05
81994,150.0,2.8,7.29548,2.79467e-05
81995,150.0,2.8,7.30455,1.68505e-05
81996,150.0,2.8,7.31364,1.65414e-05
81997,150.0,2.8,7.32274,1.60482e-05
81998,150.0,2.8,7.33185,1.73271e-05
81999,150.0,2.8,7.34097,2.18147e-05
82000,150.0,2.8,7.3501,2.4422e-05
82001,150.0,2.8,7.35924,2.68669e-05
82002,150.0,2.8,7.3684,2.39441e-05
82003,150.0,2.8,7.37756,2.16766e-05
82004,150.0,2.8,7.38674,2.07603e-05
82005,150.0,2.8,7.39593,2.203e-05
82006,150.0,2.8,7.40513,2.28805e-05
82007,150.0,2.8,7.41434,3.62277e-05
82008,150.0,2.8,7.42356,4.16042e-05
82009,150.0,2.8,7.4328,4.44275e-05
82010,150.0,2.8,7.44204,3.56811e-05
82011,150.0,2.8,7.4513,3.23624e-05
82012,150.0,2.8,7.46057,4.34672e-05
82013,150.0,2.8,7.46985,5.24655e-05
82014,150.0,2.8,7.47914,5.02236e-05
82015,150.0,2.8,7.48845,3.94963e-05
82016,150.0,2.8,7.49776,3.38479e-05
82017,150.0,2.8,7.50709,3.35402e-05
82018,150.0,2.8,7.51643,3.21075e-05
82019,150.0,2.8,7.52578,2.91981e-05
82020,150.0,2.8,7.53514,3.06113e-05
82021,150.0,2.8,7.54451,3.0473e-05
82022,150.0,2.8,7.5539,2.67978e-05
82023,150.0,2.8,7.56329,2.60792e-05
82024,150.0,2.8,7.5727,2.53404e-05
82025,150.0,2.8,7.58212,2.50103e-05
82026,150.0,2.8,7.59155,2.49272e-05
82027,150.0,2.8,7.601,2.48915e-05
82028,150.0,2.8,7.61045,2.55604e-05
82029,150.0,2.8,7.61992,2.64577e-05
82030,150.0,2.8,7.6294,2.78831e-05
82031,150.0,2.8,7.63889,2.99878e-05
82032,150.0,2.8,7.64839,3.90108e-05
82033,150.0,2.8,7.6579,5.18046e-05
82034,150.0,2.8,7.66743,6.06806e-05
82035,150.0,2.8,7.67697,6.89e-05
82036,150.0,2.8,7.68652,7.79299e-05
82037,150.0,2.8,7.69608,8.07341e-05
82038,150.0,2.8,7.70565,6.43349e-05
82039,150.0,2.8,7.71524,4.81447e-05
82040,150.0,2.8,7.72484,4.61449e-05
82041,150.0,2.8,7.73444,4.93865e-05
82042,150.0,2.8,7.74407,5.00125e-05
82043,150.0,2.8,7.7537,4.72577e-05
82044,150.0,2.8,7.76334,4.54058e-05
82045,150.0,2.8,7.773,4.20589e-05
82046,150.0,2.8,7.78267,4.94052e-05
82047,150.0,2.8,7.79235,5.84262e-05
82048,150.0,2.8,7.80204,5.72564e-05
82049,150.0,2.8,7.81175,4.26059e-05
82050,150.0,2.8,7.82147,3.57713e-05
82051,150.0,2.8,7.8312,3.96669e-05
82052,150.0,2.8,7.84094,4.06757e-05
82053,150.0,2.8,7.85069,4.0282e-05
82054,150.0,2.8,7.86046,4.34739e-05
82055,150.0,2.8,7.87024,4.69647e-05
82056,150.0,2.8,7.88003,5.5933e-05
82057,150.0,2.8,7.88983,5.67227e-05
82058,150.0,2.8,7.89964,5.28279e-05
82059,150.0,2.8,7.90947,4.48607e-05
82060,150.0,2.8,7.91931,4.5423e-05
82061,150.0,2.8,7.92916,4.91355e-05
82062,150.0,2.8,7.93902,4.69979e-05
82063,150.0,2.8,7.9489,3.97217e-05
82064,150.0,2.8,7.95879,3.99125e-05
82065,150.0,2.8,7.96869,5.79059e-05
82066,150.0,2.8,7.9786,5.92937e-05
82067,150.0,2.8,7.98852,5.68462e-05
82068,150.0,2.8,7.99846,3.98633e-05
82069,150.0,2.8,8.00841,3.94269e-05
82070,150.0,2.8,8.01837,4.46992e-05
82071,150.0,2.8,8.02835,4.72458e-05
82072,150.0,2.8,8.03833,5.01516e-05
82073,150.0,2.8,8.04833,4.91877e-05
82074,150.0,2.8,8.05835,4.7397e-05
82075,150.0,2.8,8.06837,4.63824e-05
82076,150.0,2.8,8.07841,4.50191e-05
82077,150.0,2.8,8.08846,6.9573e-05
82078,150.0,2.8,8.09852,7.13306e-05
82079,150.0,2.8,8.10859,0.000117524
82080,150.0,2.8,8.11868,9.61343e-05
82081,150.0,2.8,8.12878,9.46557e-05
82082,150.0,2.8,8.13889,6.80352e-05
82083,150.0,2.8,8.14901,0.000190771
82084,150.0,2.8,8.15915,0.00024228
82085,150.0,2.8,8.1693,0.000224921
82086,150.0,2.8,8.17946,0.000102043
82087,150.0,2.8,8.18964,5.62775e-05
82088,150.0,2.8,8.19982,0.000105272
82089,150.0,2.8,8.21002,0.000107412
82090,150.0,2.8,8.22024,0.000194653
82091,150.0,2.8,8.23046,0.000248785
82092,150.0,2.8,8.2407,0.000268591
82093,150.0,2.8,8.25095,0.000187997
82094,150.0,2.8,8.26122,0.000112584
82095,150.0,2.8,8.27149,0.00025147
82096,150.0,2.8,8.28178,0.000830367
82097,150.0,2.8,8.29208,0.000968396
82098,150.0,2.8,8.3024,0.000814067
82099,150.0,2.8,8.31273,0.000230998
82100,150.0,2.8,8.32307,9.05692e-05
82101,150.0,2.8,8.33342,0.000175475
82102,150.0,2.8,8.34379,0.000171524
82103,150.0,2.8,8.35417,0.000151792
82104,150.0,2.8,8.36456,0.000185568
82105,150.0,2.8,8.37496,0.000485688
82106,150.0,2.8,8.38538,0.000684426
82107,150.0,2.8,8.39581,0.000752648
82108,150.0,2.8,8.40626,0.000796002
82109,150.0,2.8,8.41671,0.00111382
82110,150.0,2.8,8.42718,0.0010959
82111,150.0,2.8,8.43766,0.000988744
82112,150.0,2.8,8.44816,0.000809762
82113,150.0,2.8,8.45867,0.00103199
82114,150.0,2.8,8.46919,0.00121376
82115,150.0,2.8,8.47973,0.000957156
82116,150.0,2.8,8.49028,0.00057925
82117,150.0,2.8,8.50084,0.000412317
82118,150.0,2.8,8.51141,0.000396924
82119,150.0,2.8,8.522,0.000468832
82120,150.0,2.8,8.5326,0.000539614
82121,150.0,2.8,8.54321,0.000982482
82122,150.0,2.8,8.55384,0.00140116
82123,150.0,2.8,8.56448,0.00123918
82124,150.0,2.8,8.57514,0.000757478
82125,150.0,2.8,8.5858,0.000789206
82126,150.0,2.8,8.59648,0.000916916
82127,150.0,2.8,8.60718,0.00099595
82128,150.0,2.8,8.61788,0.000463103
82129,150.0,2.8,8.6286,0.000206315
82130,150.0,2.8,8.63934,0.000297696
82131,150.0,2.8,8.65008,0.00063397
82132,150.0,2.8,8.66084,0.000906689
82133,150.0,2.8,8.67162,0.000884127
82134,150.0,2.8,8.6824,0.000679927
82135,150.0,2.8,8.69321,0.000568572
82136,150.0,2.8,8.70402,0.000399625
82137,150.0,2.8,8.71485,0.000527712
82138,150.0,2.8,8.72569,0.000483864
82139,150.0,2.8,8.73654,0.000596325
82140,150.0,2.8,8.74741,0.000349646
82141,150.0,2.8,8.75829,0.000215377
82142,150.0,2.8,8.76919,0.000103403
82143,150.0,2.8,8.78009,9.44336e-05
82144,150.0,2.8,8.79102,0.000114198
82145,150.0,2.8,8.80195,0.000169002
82146,150.0,2.8,8.8129,0.000257451
82147,150.0,2.8,8.82386,0.000281364
82148,150.0,2.8,8.83484,0.000278401
82149,150.0,2.8,8.84583,0.000307806
82150,150.0,2.8,8.85683,0.00038836
82151,150.0,2.8,8.86785,0.000407582
82152,150.0,2.8,8.87888,0.000318037
82153,150.0,2.8,8.88993,0.000193717
82154,150.0,2.8,8.90098,0.000132019
82155,150.0,2.8,8.91206,0.000110224
82156,150.0,2.8,8.92314,0.000141862
82157,150.0,2.8,8.93424,0.00013755
82158,150.0,2.8,8.94536,0.000137384
82159,150.0,2.8,8.95648,0.00011394
82160,150.0,2.8,8.96763,0.000123724
82161,150.0,2.8,8.97878,0.000131615
82162,150.0,2.8,8.98995,0.000142695
82163,150.0,2.8,9.00113,0.00014985
82164,150.0,2.8,9.01233,0.000162599
82165,150.0,2.8,9.02354,0.000162642
82166,150.0,2.8,9.03477,0.0001509
82167,150.0,2.8,9.046,0.000140615
82168,150.0,2.8,9.05726,0.000129764
82169,150.0,2.8,9.06852,0.000130361
82170,150.0,2.8,9.0798,0.0001428
82171,150.0,2.8,9.0911,0.000146536
82172,150.0,2.8,9.10241,0.00015964
82173,150.0,2.8,9.11373,0.000143727
82174,150.0,2.8,9.12507,0.000143128
82175,150.0,2.8,9.13642,0.000132001
82176,150.0,2.8,9.14778,0.000146698
82177,150.0,2.8,9.15916,0.00014722
82178,150.0,2.8,9.17056,0.000147228
82179,150.0,2.8,9.18196,0.000132056
82180,150.0,2.8,9.19339,0.000133309
82181,150.0,2.8,9.20482,0.000159793
82182,150.0,2.8,9.21627,0.00018145
82183,150.0,2.8,9.22774,0.000179895
82184,150.0,2.8,9.23922,0.000158967
82185,150.0,2.8,9.25071,0.000147224
82186,150.0,2.8,9.26222,0.00015457
82187,150.0,2.8,9.27374,0.000153326
82188,150.0,2.8,9.28527,0.00015893
82189,150.0,2.8,9.29682,0.000172356
82190,150.0,2.8,9.30839,0.000191376
82191,150.0,2.8,9.31997,0.000190886
82192,150.0,2.8,9.33156,0.000175795
82193,150.0,2.8,9.34317,0.000174475
82194,150.0,2.8,9.35479,0.000223659
82195,150.0,2.8,9.36643,0.000239457
82196,150.0,2.8,9.37808,0.000253366
82197,150.0,2.8,9.38975,0.000200896
82198,150.0,2.8,9.40143,0.000186466
82199,150.0,2.8,9.41312,0.000162065
82200,150.0,2.8,9.42483,0.000164895
82201,150.0,2.8,9.43655,0.000171647
82202,150.0,2.8,9.44829,0.000172632
82203,150.0,2.8,9.46005,0.00017937
82204,150.0,2.8,9.47181,0.000222314
82205,150.0,2.8,9.4836,0.000252028
82206,150.0,2.8,9.49539,0.000255998
82207,150.0,2.8,9.50721,0.000214931
82208,150.0,2.8,9.51903,0.000200682
82209,150.0,2.8,9.53087,0.000208816
82210,150.0,2.8,9.54273,0.000254838
82211,150.0,2.8,9.5546,0.000274914
82212,150.0,2.8,9.56648,0.000263988
82213,150.0,2.8,9.57838,0.000218008
82214,150.0,2.8,9.5903,0.000188218
82215,150.0,2.8,9.60223,0.000185923
82216,150.0,2.8,9.61417,0.000187907
82217,150.0,2.8,9.62613,0.0001892
82218,150.0,2.8,9.63811,0.000191008
82219,150.0,2.8,9.6501,0.000218412
82220,150.0,2.8,9.6621,0.000272509
82221,150.0,2.8,9.67412,0.000317275
82222,150.0,2.8,9.68615,0.000340418
82223,150.0,2.8,9.6982,0.00033194
82224,150.0,2.8,9.71027,0.000302
82225,150.0,2.8,9.72235,0.000292242
82226,150.0,2.8,9.73444,0.000268273
82227,150.0,2.8,9.74655,0.000258194
82228,150.0,2.8,9.75867,0.000224222
82229,150.0,2.8,9.77081,0.000212874
82230,150.0,2.8,9.78297,0.000213415
82231,150.0,2.8,9.79514,0.000220763
82232,150.0,2.8,9.80732,0.000223882
82233,150.0,2.8,9.81952,0.000226895
82234,150.0,2.8,9.83174,0.000223009
82235,150.0,2.8,9.84397,0.000229842
82236,150.0,2.8,9.85621,0.000288942
82237,150.0,2.8,9.86847,0.00032768
82238,150.0,2.8,9.88075,0.000348644
82239,150.0,2.8,9.89304,0.000311456
82240,150.0,2.8,9.90535,0.000331466
82241,150.0,2.8,9.91767,0.000352705
82242,150.0,2.8,9.93,0.000349457
82243,150.0,2.8,9.94236,0.000298898
82244,150.0,2.8,9.95472,0.000262709
82245,150.0,2.8,9.96711,0.000310286
82246,150.0,2.8,9.97951,0.000313397
82247,150.0,2.8,9.99192,0.000310066
82248,150.0,2.8,10.0043,0.000254829
82249,150.0,2.8,10.0168,0.000257182
82250,150.0,2.8,10.0293,0.000260058
82251,150.0,2.8,10.0417,0.000273101
82252,150.0,2.8,10.0542,0.000337271
82253,150.0,2.8,10.0667,0.00043977
82254,150.0,2.8,10.0793,0.000459756
82255,150.0,2.8,10.0918,0.000404706
82256,150.0,2.8,10.1043,0.000315879
82257,150.0,2.8,10.1169,0.000288129
82258,150.0,2.8,10.1295,0.000286991
82259,150.0,2.8,10.1421,0.000285545
82260,150.0,2.8,10.1547,0.000301062
82261,150.0,2.8,10.1673,0.000314312
82262,150.0,2.8,10.18,0.000321169
82263,150.0,2.8,10.1927,0.000321295
82264,150.0,2.8,10.2053,0.000317057
82265,150.0,2.8,10.218,0.000310154
82266,150.0,2.8,10.2307,0.000302873
82267,150.0,2.8,10.2435,0.000297027
82268,150.0,2.8,10.2562,0.000299117
82269,150.0,2.8,10.269,0.000337125
82270,150.0,2.8,10.2817,0.000371362
82271,150.0,2.8,10.2945,0.000393973
82272,150.0,2.8,10.3073,0.00041079
82273,150.0,2.8,10.3202,0.000519087
82274,150.0,2.8,10.333,0.000667936
82275,150.0,2.8,10.3459,0.000755372
82276,150.0,2.8,10.3587,0.000677575
82277,150.0,2.8,10.3716,0.000540381
82278,150.0,2.8,10.3845,0.000470067
82279,150.0,2.8,10.3974,0.000438141
82280,150.0,2.8,10.4104,0.000413334
82281,150.0,2.8,10.4233,0.000354007
82282,150.0,2.8,10.4363,0.000335655
82283,150.0,2.8,10.4493,0.000337457
82284,150.0,2.8,10.4623,0.000340033
82285,150.0,2.8,10.4753,0.000350306
82286,150.0,2.8,10.4883,0.000400122
82287,150.0,2.8,10.5013,0.000439581
82288,150.0,2.8,10.5144,0.000450184
82289,150.0,2.8,10.5275,0.000495847
82290,150.0,2.8,10.5406,0.000541419
82291,150.0,2.8,10.5537,0.000576443
82292,150.0,2.8,10.5668,0.000502201
82293,150.0,2.8,10.58,0.000426334
82294,150.0,2.8,10.5931,0.000390541
82295,150.0,2.8,10.6063,0.000382662
82296,150.0,2.8,10.6195,0.000387382
82297,150.0,2.8,10.6327,0.000458169
